,start_time,end_time,line,value,duration,tracks,laugh_start,laugh_end,start_sec,end_sec
173,"00:07:19,021","00:07:21,941","<i>""Ah, it's my dad. He just wants to know </i> <i>if you're hungry.""</i>",1,0.6299999999999955,"#60, ","444.31, ","444.94, ",439.02,441.94
174,"00:07:22,024","00:07:23,234",<i>[laughter]</i>,0,0.0,,,,442.02,443.23
175,"00:07:24,485","00:07:26,320",<i>You can do that with any Asian.</i>,0,0.0,,,,444.49,446.32
176,"00:07:26,696","00:07:27,530",<i>Vietnamese.</i>,1,1.4800000000000182,"#61, ","448.08, ","449.56, ",446.7,447.53
177,"00:07:27,613","00:07:28,573",<i>[laughter]</i>,0,0.0,,,,447.61,448.57
178,"00:07:28,656","00:07:30,616",<i>What? I haven't even done anything yet.</i>,1,3.4599999999999795,"#62, ","450.13, ","453.59, ",448.66,450.62
179,"00:07:30,700","00:07:31,784",<i>[laughter]</i>,0,0.0,,,,450.7,451.78
180,"00:07:31,868","00:07:33,202",<i>[Jo laughs]</i>,0,0.0,,,,451.87,453.2
181,"00:07:33,411","00:07:35,663","<i>Vietnamese, I love Vietnamese people.</i>",0,0.0,,,,453.41,455.66
182,"00:07:36,164","00:07:37,582",<i>-You're my... I love you.</i> <i>-[cheering]</i>,0,0.0,,,,456.16,457.58
183,"00:07:37,665","00:07:39,417",<i>You're the smallest of the Asians.</i>,1,1.2300000000000182,"#63, ","459.08, ","460.31, ",457.67,459.42
184,"00:07:39,500","00:07:40,585",<i>[laughter]</i>,0,0.0,,,,459.5,460.58
185,"00:07:42,128","00:07:43,212","<i>You're smaller,</i>",0,0.0,,,,462.13,463.21
186,"00:07:43,588","00:07:44,839","<i>but I will tell you this,</i>",0,0.0,,,,463.59,464.84
187,"00:07:44,922","00:07:46,924",<i>don't fuck with Vietnamese people.</i>,1,0.8600000000000136,"#64, ","467.25, ","468.11, ",464.92,466.92
188,"00:07:47,800","00:07:49,427",<i>They will fight anybody.</i>,0,0.0,,,,467.8,469.43
189,"00:07:49,510","00:07:50,344",<i>[laughter]</i>,0,0.0,,,,469.51,470.34
190,"00:07:50,428","00:07:52,972",<i>Those little fuckers will fight any... </i> <i>They don't give a shit.</i>,0,0.0,,,,470.43,472.97
191,"00:07:53,055","00:07:56,267","<i>I don't care how strong you are,</i> <i>they will fight you.</i>",0,0.0,,,,473.06,476.27
192,"00:07:56,350","00:07:58,603",<i>-They will run up to you and say shit.</i> <i>-[rapid shuffling]</i>,1,4.949999999999989,"#65, ","478.16, ","483.11, ",476.35,478.6
193,"00:07:58,686","00:08:00,021",<i>[laughter]</i>,0,0.0,,,,478.69,480.02
194,"00:08:00,104","00:08:01,397",<i>That's their little feet.</i>,0,0.0,,,,480.1,481.4
195,"00:08:01,481","00:08:02,356",<i>[rapid shuffling]</i>,0,0.0,,,,481.48,482.36
