,start_time,end_time,line,value,duration,tracks,laugh_start,laugh_end,start_sec,end_sec
107,"00:06:07,241","00:06:12,080","<i>Yeah. Yeah, it was a tough time.</i> <i>And I wanted to give up sometimes.</i>",0,0.0,,,,367.24,372.08
108,"00:06:12,163","00:06:15,041","<i>I almost did give up,</i> <i>but then, right before I gave up,</i>",0,0.0,,,,372.16,375.04
109,"00:06:15,124","00:06:16,417",<i>I decided not to.</i>,0,0.0,,,,375.12,376.42
110,"00:06:16,501","00:06:19,796",<i>But I made the call.</i> <i>They answered the phone.</i>,0,0.0,,,,376.5,379.8
111,"00:06:19,879","00:06:21,589","<i>""Hello? </i><span style=""style_1"">Dancing with the Stars.""</i>",0,0.0,,,,379.88,381.59
112,"00:06:21,672","00:06:22,965","<i>I said, ""Not yet.</i>",1,8.620000000000005,"#49, ","382.71, ","391.33, ",381.67,382.96
113,"00:06:24,342","00:06:25,760","<i>Not yet.""</i>",0,0.0,,,,384.34,385.76
114,"00:06:27,303","00:06:28,387",<i>Yeah.</i>,0,0.0,,,,387.3,388.39
115,"00:06:29,472","00:06:34,310","<i>If you see me on that shit, it's over.</i> <i>Trust me. My spirit is broken.</i>",0,0.0,,,,389.47,394.31
116,"00:06:35,144","00:06:37,021",<i>If you see me waiting for them judges...</i>,2,2.5499999999999545,"#50, #51, ","396.05, 402.25, ","397.28, 403.57, ",395.14,397.02
117,"00:06:42,985","00:06:46,656","<i>getting critiqued on my cha-cha,</i> <i>fuck that.</i>",2,2.1299999999999955,"#52, #53, ","404.63, 408.49, ","405.67, 409.58, ",402.99,406.66
118,"00:06:48,741","00:06:51,119","<i>I've been hanging out in--</i> <i>I haven't been working in LA,</i>",0,0.0,,,,408.74,411.12
119,"00:06:51,202","00:06:53,955",<i>but I come out here and hang out and shit.</i>,0,0.0,,,,411.2,413.95
120,"00:06:54,580","00:06:57,542",<i>I was out here a few weeks ago.</i> <i>I almost got arrested.</i>,0,0.0,,,,414.58,417.54
121,"00:06:58,835","00:07:01,087",<i>I'm not bullshitting.</i> <i>This happens to a lot of black people.</i>,0,0.0,,,,418.83,421.09
122,"00:07:01,170","00:07:02,421",<i>What happened was...</i>,1,0.6999999999999886,"#54, ","424.87, ","425.57, ",421.17,422.42
123,"00:07:05,049","00:07:07,426","<i>I was coming out of one</i> <i>of those nightclubs in Hollywood,</i>",0,0.0,,,,425.05,427.43
124,"00:07:07,510","00:07:10,138",<i>and my friend saw me.</i> <i>I guess I was wobbling or something.</i>,0,0.0,,,,427.51,430.14
125,"00:07:10,221","00:07:11,597","<i>So, he just rolled up.</i> <i>He's a good friend of mine.</i>",0,0.0,,,,430.22,431.6
126,"00:07:11,681","00:07:14,142","<i>He's like, ""Hey, Dave, give me the keys.""</i>",0,0.0,,,,431.68,434.14
127,"00:07:14,225","00:07:16,310","<i>I was like, ""All right, nigga,</i> <i>just take the keys.""</i>",0,0.0,,,,434.23,436.31
128,"00:07:16,394","00:07:19,272","<i>And I got in the passenger's side</i> <i>of my car, and he drove it.</i>",0,0.0,,,,436.39,439.27
129,"00:07:19,355","00:07:21,816","<i>It was fine. Just talking, chopping it up.</i>",0,0.0,,,,439.36,441.82
130,"00:07:21,899","00:07:24,527","<i>And then, on the 10,</i> <i>the blue-and-whites hit us.</i>",0,0.0,,,,441.9,444.53
131,"00:07:24,610","00:07:28,531","<i>Now, I should tell you,</i> <i>the friend that was driving me was black,</i>",0,0.0,,,,444.61,448.53
132,"00:07:28,614","00:07:31,159",<i>which really doesn't have anything to do</i> <i>with the story</i>,0,0.0,,,,448.61,451.16
133,"00:07:31,909","00:07:35,663",<i>other than to let you know</i> <i>there was fear in the car.</i>,0,0.0,,,,451.91,455.66
134,"00:07:38,666","00:07:41,252","<i>Not my fear. I'm black,</i>",1,0.6900000000000546,"#55, ","458.78, ","459.47, ",458.67,461.25
135,"00:07:42,044","00:07:43,629",<i>but I'm also Dave Chappelle.</i>,1,1.7099999999999795,"#56, ","465.0, ","466.71, ",462.04,463.63
136,"00:07:45,131","00:07:49,385","<i>So, I figured, you know,</i> <i>shit will probably be fine.</i>",0,0.0,,,,465.13,469.38
137,"00:07:54,390","00:07:56,601",<i>Traffic stop started off</i> <i>on the right foot.</i>,0,0.0,,,,474.39,476.6
138,"00:07:56,684","00:07:59,645","<i>The cops came up to the driver's side.</i> <i>""Hi. How are you guys doing tonight?""</i>",0,0.0,,,,476.68,479.64
139,"00:07:59,729","00:08:01,898","<i>And he recognized me immediately.</i> <i>""Oh. Dave Chappelle.""</i>",0,0.0,,,,479.73,481.9
140,"00:08:01,981","00:08:04,066","<i>And I looked at my friend like,</i> <i>""We're getting out of this shit.""</i>",1,1.2799999999999727,"#57, ","483.67, ","484.95, ",481.98,484.07
