,start_time,end_time,line,value,duration,tracks,laugh_start,laugh_end,start_sec,end_sec
0,"00:00:12,533","00:00:14,233",[car horn honks],0,0.0,,,,12.53,14.23
1,"00:00:18,067","00:00:19,433",[audience cheering],0,0.0,,,,18.07,19.43
2,"00:00:19,500","00:00:21,900","[announcer] Ladies and gentlemen, please welcome to the stage",0,0.0,,,,19.5,21.9
3,"00:00:21,967","00:00:24,433",{\an8}Mr. Jim Jefferies!,1,4.359999999999999,"#3, ","23.67, ","28.03, ",21.97,24.43
4,"00:00:27,033","00:00:28,300",[upbeat music playing],2,23.66,"#4, #5, ","29.14, 32.07, ","31.7, 53.17, ",27.03,28.3
5,"00:00:43,033","00:00:44,300",Hello!,0,0.0,,,,43.03,44.3
6,"00:00:44,367","00:00:46,100","Sit down, sit down, sit down, sit down, sit down.",0,0.0,,,,44.37,46.1
7,"00:00:47,433","00:00:48,867",[chuckles],0,0.0,,,,47.43,48.87
8,"00:00:48,933","00:00:51,567","Thank you, Boston. I appreciate that.",0,0.0,,,,48.93,51.57
9,"00:00:51,633","00:00:54,433",[whooping],0,0.0,,,,51.63,54.43
10,"00:00:54,500","00:00:56,000","Uh, that's very sweet of you.",0,0.0,,,,54.5,56.0
11,"00:00:56,067","00:00:57,067",[man] Love you!,0,0.0,,,,56.07,57.07
12,"00:00:57,133","00:01:00,133",I'm at the end of the tour right now.,1,2.4399999999999977,"#6, ","59.47, ","61.91, ",57.13,60.13
13,"00:01:00,200","00:01:03,933",I'm very happy to be on tour because I now have a child.,1,1.5399999999999991,"#7, ","63.48, ","65.02, ",60.2,63.93
14,"00:01:04,000","00:01:05,800","Ah, so...",0,0.0,,,,64.0,65.8
15,"00:01:05,867","00:01:08,633",any time out of home is good for me.,1,7.709999999999994,"#8, ","67.56, ","75.27, ",65.87,68.63
16,"00:01:08,700","00:01:12,100","Um, I got my girlfriend pregnant after knowing her for two months.",0,0.0,,,,68.7,72.1
17,"00:01:12,167","00:01:13,167",So...,0,0.0,,,,72.17,73.17
18,"00:01:13,233","00:01:14,900",[audience cheering],0,0.0,,,,73.23,74.9
19,"00:01:14,967","00:01:18,000",Thank you. Thank you. Life decisions.,1,2.510000000000005,"#9, ","77.89, ","80.4, ",74.97,78.0
20,"00:01:19,900","00:01:23,267","And she's a nice girl, and I love her in a way, sure.",0,0.0,,,,79.9,83.27
21,"00:01:25,367","00:01:26,367","My problem with my girlfriend is,",0,0.0,,,,85.37,86.37
22,"00:01:26,433","00:01:29,200","she's very sweet, but she's shit at telling stories,",0,0.0,,,,86.43,89.2
23,"00:01:29,267","00:01:30,767","and I'm awesome at telling stories,",1,1.8800000000000097,"#10, ","89.57, ","91.45, ",89.27,90.77
24,"00:01:30,833","00:01:34,200",so it really bothers me when she talks.,0,0.0,,,,90.83,94.2
25,"00:01:34,267","00:01:37,467","And I don't know if that'll be a problem in the future,",1,0.6300000000000097,"#11, ","96.27, ","96.9, ",94.27,97.47
26,"00:01:37,533","00:01:40,500",but it's a problem now and I don't see it getting better.,0,0.0,,,,97.53,100.5
27,"00:01:40,567","00:01:41,700",Um...,0,0.0,,,,100.57,101.7
28,"00:01:41,767","00:01:43,400","I'll give you an example, right?",0,0.0,,,,101.77,103.4
29,"00:01:43,467","00:01:44,833","I was in the car,",0,0.0,,,,103.47,104.83
30,"00:01:44,900","00:01:47,400","and my son Hank was asleep in the back seat,",0,0.0,,,,104.9,107.4
31,"00:01:47,467","00:01:50,233","and we're driving along, and on the radio comes Madonna,",0,0.0,,,,107.47,110.23
32,"00:01:50,300","00:01:52,700","and my girlfriend just slips into conversation,",1,1.5900000000000034,"#12, ","112.14, ","113.73, ",110.3,112.7
33,"00:01:52,767","00:01:55,333","""Oh, I used to party with Madonna.""",0,0.0,,,,112.77,115.33
34,"00:01:55,400","00:01:58,333","And I went, ""You fucking what, when?""",0,0.0,,,,115.4,118.33
35,"00:01:59,267","00:02:00,600","And she went, ""I used to party with Madonna.""",0,0.0,,,,119.27,120.6
36,"00:02:00,667","00:02:02,000","Now, I should fill you in a little bit on this.",0,0.0,,,,120.67,122.0
37,"00:02:02,067","00:02:05,033","My girlfriend used to be a model in Miami, right?",1,1.8700000000000045,"#13, ","122.88, ","124.75, ",122.07,125.03
38,"00:02:05,100","00:02:07,267",I'm not bragging. I didn't get the model years.,1,2.509999999999991,"#14, ","126.93, ","129.44, ",125.1,127.27
39,"00:02:07,333","00:02:09,167",I didn't get those years.,0,0.0,,,,127.33,129.17
40,"00:02:09,233","00:02:11,867",I've seen the photos. Very impressive.,0,0.0,,,,129.23,131.87
41,"00:02:11,933","00:02:12,967",Um...,0,0.0,,,,131.93,132.97
42,"00:02:14,333","00:02:16,400","So, I said, ""So you used to party with Madonna.",0,0.0,,,,134.33,136.4
43,"00:02:16,467","00:02:19,700","Madonna used to have big parties and invite models over, right?""",0,0.0,,,,136.47,139.7
44,"00:02:19,767","00:02:23,067","And she went, ""No, no, it would just be me and a few other people.""",0,0.0,,,,139.77,143.07
45,"00:02:23,133","00:02:26,067","I go, ""You need to elaborate on this story right now.""",0,0.0,,,,143.13,146.07
46,"00:02:26,133","00:02:31,033","And she goes, ""Oh, okay, I used to date the center for the Miami Heat.""",0,0.0,,,,146.13,151.03
47,"00:02:31,100","00:02:34,800",As soon as you hear that the mother of your child,0,0.0,,,,151.1,154.8
48,"00:02:34,867","00:02:36,833","used to date an NBA center,",1,1.6000000000000227,"#15, ","155.48, ","157.08, ",154.87,156.83
49,"00:02:36,900","00:02:41,700",even if this guy's even slightly in proportion...,0,0.0,,,,156.9,161.7
50,"00:02:41,767","00:02:44,567",a lot of things flood through your head.,1,4.659999999999997,"#16, ","162.22, ","166.88, ",161.77,164.57
51,"00:02:44,633","00:02:46,900","First thing is, ""That's why your cunt's so fucked up.""",0,0.0,,,,164.63,166.9
52,"00:02:46,967","00:02:48,067",That's a big one.,1,2.359999999999985,"#17, ","170.02, ","172.38, ",166.97,168.07
53,"00:02:51,300","00:02:54,000","""That's why our child came out while you were walking.",0,0.0,,,,171.3,174.0
54,"00:02:54,067","00:02:55,567","I understand.""",0,0.0,,,,174.07,175.57
55,"00:02:57,267","00:03:00,067","So she said, ""I used to date the center for the Miami Heat.",0,0.0,,,,177.27,180.07
56,"00:03:00,133","00:03:04,533","His best friend was Dennis Rodman. Dennis Rodman used to go out with Madonna,",0,0.0,,,,180.13,184.53
57,"00:03:04,600","00:03:06,200","and we used to go over to Madonna's house.""",0,0.0,,,,184.6,186.2
58,"00:03:06,267","00:03:08,367","And she goes, ""This one time,",0,0.0,,,,186.27,188.37
59,"00:03:08,433","00:03:10,600","the four of us were over at Madonna's house,",0,0.0,,,,188.43,190.6
60,"00:03:10,667","00:03:14,867","and we were all fucked up on drugs, and one thing led to another...""",2,3.3499999999999943,"#18, #19, ","190.87, 194.9, ","193.59, 195.53, ",190.67,194.87
61,"00:03:14,933","00:03:18,267","And then I went, ""Shut the fuck up!""",1,1.5600000000000023,"#20, ","199.99, ","201.55, ",194.93,198.27
62,"00:03:20,133","00:03:21,133","And she went, ""What?""",0,0.0,,,,200.13,201.13
63,"00:03:21,200","00:03:23,967","I said, ""I know what 'one thing led to another' means!",1,1.5699999999999932,"#21, ","202.82, ","204.39, ",201.2,203.97
64,"00:03:24,033","00:03:26,133","You all started fucking each other!""",1,0.7599999999999909,"#22, ","205.5, ","206.26, ",204.03,206.13
65,"00:03:26,200","00:03:29,667","And she went, ""We did. We started--"" ""Just shut up!""",0,0.0,,,,206.2,209.67
66,"00:03:30,867","00:03:34,833","And she goes, ""What do you care for?"" I said, ""You're the mother of my child!",0,0.0,,,,210.87,214.83
67,"00:03:34,900","00:03:39,467","I don't wanna picture you being fucked by a 7'2"" NBA player",1,1.4599999999999795,"#23, ","217.36, ","218.82, ",214.9,219.47
68,"00:03:39,533","00:03:42,500",while you're licking out Madonna's muscular vagina,1,2.6899999999999977,"#24, ","221.97, ","224.66, ",219.53,222.5
69,"00:03:42,567","00:03:46,767","and Dennis Rodman is in the corner stroking his tattooed cock, going...""",1,0.6099999999999852,"#25, ","226.61, ","227.22, ",222.57,226.77
70,"00:03:46,833","00:03:48,133",[moaning],1,1.1599999999999966,"#26, ","229.58, ","230.74, ",226.83,228.13
71,"00:03:52,000","00:03:55,667","And she goes, ""Oh, you're being silly.",0,0.0,,,,232.0,235.67
72,"00:03:55,733","00:03:56,733",What do you care for?,1,0.9199999999999875,"#27, ","236.24, ","237.16, ",235.73,236.73
73,"00:03:56,800","00:03:58,833","You've partied way more than I have in my life.""",0,0.0,,,,236.8,238.83
74,"00:03:58,900","00:04:02,200","And I went, ""That is not true.",1,1.1699999999999875,"#28, ","240.05, ","241.22, ",238.9,242.2
75,"00:04:02,267","00:04:05,667","I've gotten wasted way more than you have,",0,0.0,,,,242.27,245.67
76,"00:04:05,733","00:04:08,700","but I have, in no way, partied way more than you have.",1,2.049999999999983,"#29, ","246.09, ","248.14, ",245.73,248.7
