,start_time,end_time,line,file_index,mean_pitch,max_pitch,min_pitch,range_pitch,std_pitch,internal_silence,mean_energy,min_energy,max_energy,range_energy,std_energy,POS_prop_ADJ,POS_prop_ADV,POS_prop_DET,POS_prop_NOUN,POS_prop_PROPN,POS_prop_VERB,alliteration,avg_neg,avg_obj,avg_pos,avg_word_len,disconnection,homogeneity,line_len,n_grams,plosive,repetition,rhyme,speaking_rate,tempo,value,duration,tracks,laugh_start,laugh_end,start_sec,end_sec
0,"00:00:08,925","00:00:11,636","<i>[man speaking in an American-Indian</i> <i>accent] </i><span style=""style2"">I lost 80% of my mind.</i>",line_0000.wav,30.252563000000002,208.01888,-1.0,209.01888,45.60948,0.5924214417744916,0.011329059499999999,0.000662872,0.042154085,0.041491214,0.009728458,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,2.5,0.25,0.6875,0.0625,2.5,0.5825241208076477,0.8333333333333334,6.0,"['i_lost', 'lost_80', '80_of', 'of_my', 'my_mind']",0.0,0.10862332582473756,2.5,2.2132054592401342,1.844337882700112,0,0.0,,,,8.93,11.64
1,"00:00:12,053","00:00:12,971",<i>It's very freeing.</i>,line_0001.wav,-1.0,-1.0,-1.0,0.0,0.0,1.0,0.015633037,0.00037779394,0.045128178,0.044750385,0.012401286999999999,0.0,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,1.5,0.125,0.5833333333333334,0.2916666666666667,3.75,0.6935866475105286,0.75,4.0,"['it_is', 'is_very', 'very_freeing']",0.0,0.17214258015155792,1.5,4.357298474945537,6.535947712418307,2,4.110000000000001,"#2, #3, ","14.04, 16.44, ","15.58, 19.01, ",12.05,12.97
2,"00:00:17,934","00:00:21,563","<i>[man chuckles] You should see the look</i> <i>on your faces right now, by the way.</i>",line_0002.wav,27.182777,85.46512,-1.0,86.46512,29.06111,0.4989590562109646,0.013924447,0.0014949533,0.037315767,0.035820816,0.010151963,0.1,0.2,0.2,0.3,0.0,0.2,6.0,0.0,0.9583333333333334,0.04166666666666666,3.5384615384615383,0.7801244854927063,0.9230769230769232,13.0,"['you_should', 'should_see', 'see_the', 'the_look', 'look_on', 'on_your', 'your_faces', 'faces_right', 'right_now', 'now_by', 'by_the', 'the_way']",0.0,0.13510313630104065,6.0,3.582254064480576,3.85781206944062,1,1.860000000000003,"#4, ","20.74, ","22.6, ",17.93,21.56
3,"00:00:24,733","00:00:26,735",<i>[Hindi rock music playing]</i>,line_0003.wav,32.967205,72.5329,-1.0,73.5329,29.733225,0.42065491183879095,0.011278418,0.007060156999999999,0.014299781000000001,0.007239624,0.0017027039000000002,,,,,,,,,,,,,,,,,,,,,2,36.03999999999999,"#5, #6, ","27.55, 57.46, ","56.95, 64.1, ",24.73,26.73
4,"00:00:32,157","00:00:35,201",<i>[audience cheering and applauding]</i>,line_0004.wav,16.894308,71.59091,-1.0,72.59091,23.560194,0.6284062758051198,0.013349939,0.011185849,0.018521495,0.0073356459999999995,0.0011449767999999999,,,,,,,,,,,,,,,,,,,,,0,0.0,,,,32.16,35.2
5,"00:00:58,683","00:00:59,768",<i>Oh!</i>,line_0005.wav,-1.0,-1.0,-1.0,0.0,0.0,1.0,0.014880748000000001,0.011717469,0.02599204,0.01427457,0.0033325292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,[],0.0,1.0,0.0,0.9216589861751144,0.9216589861751144,0,0.0,,,,58.68,59.77
6,"00:01:04,022","00:01:07,150","<i>Good evening, San Francisco.</i> <i>Are you guys excited, yeah?</i>",line_0006.wav,47.731007,162.13235,-1.0,163.13235,30.688044,0.22859450726979,0.024530082999999998,0.0062386524,0.037932824,0.031694174,0.0059450236,0.2857142857142857,0.0,0.0,0.2857142857142857,0.2857142857142857,0.14285714285714285,4.0,0.125,0.625,0.25,4.888888888888889,0.8977362513542175,0.8888888888888888,9.0,"['good_evening', 'evening_san', 'san_francisco', 'francisco_are', 'are_you', 'you_guys', 'guys_excited', 'excited_yeah']",0.0,0.05015933513641357,4.0,2.8772378516624038,4.475703324808183,1,3.940000000000012,"#7, ","66.82, ","70.76, ",64.02,67.15
7,"00:01:07,692","00:01:09,694",<i>[audience cheering]</i>,line_0007.wav,-1.0,-1.0,-1.0,0.0,0.0,1.0,0.012960882,0.008617594000000001,0.01668888,0.008071286,0.0019363672,,,,,,,,,,,,,,,,,,,,,0,0.0,,,,67.69,69.69
8,"00:01:10,570","00:01:12,197","<i>All right. Well, my name is Vir Das.</i>",line_0008.wav,61.276215,172.26561999999998,-1.0,173.26561999999998,40.582207000000004,0.21517027863777088,0.021194400000000002,0.0031412817,0.032495677,0.029354395,0.007976251,0.14285714285714285,0.2857142857142857,0.0,0.14285714285714285,0.2857142857142857,0.14285714285714285,3.5,0.03125,0.71875,0.25,3.25,0.6742531657218933,0.875,8.0,"['all_right', 'right_well', 'well_my', 'my_name', 'name_is', 'is_vir', 'vir_das']",0.0,-0.13288365304470062,3.5,4.91702519975412,4.302397049784855,0,0.0,,,,70.57,72.2
9,"00:01:12,280","00:01:15,158",<i>We're gonna have such a good time</i> <i>tonight. I'm so excited.</i>,line_0009.wav,33.205563,204.16666999999998,-1.0,205.16666999999998,40.50343,0.4895104895104895,0.018997872,0.002367047,0.03253565,0.030168602000000003,0.008094311,0.2727272727272727,0.09090909090909093,0.09090909090909093,0.18181818181818185,0.0,0.3636363636363637,6.5,0.0875,0.7375,0.175,3.4285714285714284,0.7380395531654358,0.9285714285714286,14.0,"['we_are', 'are_going', 'going_to', 'to_have', 'have_such', 'such_a', 'a_good', 'good_time', 'time_tonight', 'tonight_i', 'i_am', 'am_so', 'so_excited']",0.0,0.0958973467350006,6.5,4.864489228630994,6.254343293954134,0,0.0,,,,72.28,75.16
