,start_time,end_time,line,file_index,mean_pitch,max_pitch,min_pitch,range_pitch,std_pitch,internal_silence,mean_energy,min_energy,max_energy,range_energy,std_energy,POS_prop_ADJ,POS_prop_ADV,POS_prop_DET,POS_prop_NOUN,POS_prop_PROPN,POS_prop_VERB,alliteration,avg_neg,avg_obj,avg_pos,avg_word_len,disconnection,homogeneity,line_len,n_grams,plosive,repetition,rhyme,speaking_rate,tempo,value,duration,tracks,laugh_start,laugh_end,start_sec,end_sec
0,"00:00:06,172","00:00:08,508",[indistinct overlapping chatter],line_0000.wav,13.922703,97.56636999999999,-1.0,98.56636999999999,28.603594,0.7752688172043011,0.0075002843999999996,0.0010979698,0.037098456,0.036000486,0.008978446999999999,,,,,,,,,,,,,,,,,,,,,0,0.0,,,,6.17,8.51
1,"00:00:48,214","00:00:51,843","[woman]  Ladies and gentlemen, Chris Rock.",line_0001.wav,11.352411,82.89474,-1.0,83.89474,23.745367,0.7793199167244969,0.014870022,0.004893688,0.031246955,0.026353266,0.0056894165,0.0,0.0,0.0,0.5,0.5,0.0,2.0,0.0,0.9375,0.0625,5.4,0.6840725541114807,0.8,5.0,"['ladies_and', 'and_gentlemen', 'gentlemen_chris', 'chris_rock']",0.0,0.15942546725273132,2.0,1.3777900248002186,2.2044640396803503,1,29.15,"#1, ","49.49, ","78.64, ",48.21,51.84
2,"00:00:51,926","00:00:54,387",[audience cheers and applauds],line_0002.wav,-1.0,-1.0,-1.0,0.0,0.0,1.0,0.016140752,0.00707758,0.03371182,0.02663424,0.0044950596,,,,,,,,,,,,,,,,,,,,,0,0.0,,,,51.93,54.39
3,"00:01:12,822","00:01:13,740",Yeah.,line_0003.wav,-1.0,-1.0,-1.0,0.0,0.0,1.0,0.019438544,0.010779218,0.029004855,0.018225636,0.0049878940000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,[],0.0,1.0,0.0,1.0893246187363927,1.0893246187363927,0,0.0,,,,72.82,73.74
4,"00:01:16,034","00:01:17,452",Please.,line_0004.wav,-1.0,-1.0,-1.0,0.0,0.0,1.0,0.0142268175,0.011297296,0.01923687,0.007939574,0.0019301075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,[],0.0,1.0,0.0,0.7052186177715131,0.7052186177715131,0,0.0,,,,76.03,77.45
5,"00:01:17,535","00:01:19,120","Oh, sit down.",line_0005.wav,16.565744,53.780487,-1.0,54.780487,23.257960999999998,0.6343402225755167,0.015331276999999999,0.006473996,0.0304673,0.023993304,0.0064476365,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,0.5990027785301208,0.6666666666666667,3.0,"['oh_sit', 'sit_down']",0.0,0.3872879445552826,1.0,1.8927444794952584,1.8927444794952584,1,3.339999999999989,"#2, ","79.48, ","82.82, ",77.53,79.12
6,"00:01:20,413","00:01:23,666",Sit yo asses down.,line_0006.wav,9.40022,67.22561,-1.0,68.22561,20.810575,0.7945945945945946,0.009098397,0.0016291052,0.025442773,0.023813669,0.0072787725,0.0,0.0,0.0,0.5,0.0,0.5,1.5,0.0,1.0,0.0,3.5,0.5990027785301208,0.75,4.0,"['sit_yo', 'yo_asses', 'asses_down']",0.0,0.29458919167518616,1.5,1.2296341838303104,1.537042729787888,1,1.1299999999999955,"#3, ","83.51, ","84.64, ",80.41,83.67
7,"00:01:24,751","00:01:27,378",Please let me get on with the show.,line_0007.wav,52.233833000000004,155.2817,-1.0,156.2817,44.187767,0.2804182509505703,0.01128263,0.0008906119,0.027267925,0.026377313,0.008854967,0.0,0.0,0.25,0.25,0.0,0.5,3.5,0.0,0.9583333333333334,0.04166666666666666,3.375,0.7386171221733093,0.875,8.0,"['please_let', 'let_me', 'me_get', 'get_on', 'on_with', 'with_the', 'the_show']",0.0,0.3059934377670288,3.5,3.0452988199467126,3.0452988199467126,0,0.0,,,,84.75,87.38
8,"00:01:27,837","00:01:29,756",It's nice to be here.,line_0008.wav,32.471084999999995,107.03883,-1.0,108.03883,29.687009999999997,0.39973787680209705,0.012936733999999998,0.0008822718,0.029270123999999998,0.028387852,0.009296294,0.5,0.25,0.0,0.0,0.0,0.25,2.0,0.04166666666666666,0.5833333333333334,0.375,3.0,0.6139862537384033,0.8,5.0,"['its_nice', 'nice_to', 'to_be', 'be_here']",0.0,0.3479962646961212,2.0,2.6055237102657682,2.6055237102657682,1,7.200000000000003,"#4, ","89.57, ","96.77, ",87.84,89.76
9,"00:01:30,298","00:01:31,257",Brooklyn.,line_0009.wav,-1.0,-1.0,-1.0,0.0,0.0,1.0,0.016692255,0.0113240145,0.03088482,0.019560805,0.0054812540000000005,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,[],0.0,1.0,0.0,1.0427528675703823,2.0855057351407646,0,0.0,,,,90.3,91.26
