,start_time,end_time,line,value,duration,tracks,laugh_start,laugh_end,start_sec,end_sec
171,"00:09:43,249","00:09:46,169",Long live the pussy!,1,1.92999999999995,"#106, ","587.08, ","589.01, ",583.25,586.17
172,"00:09:46,795","00:09:48,797",[audience cheering],0,0.0,,,,586.79,588.8
173,"00:09:52,634","00:09:54,344",But ain't no guarantee it's gonna look the same.,0,0.0,,,,592.63,594.34
174,"00:09:54,427","00:09:57,222","Now, ladies, do not fucking panic.",1,2.1900000000000546,"#107, ","595.14, ","597.33, ",594.43,597.22
175,"00:09:59,933","00:10:01,309",When you pull your pants down,0,0.0,,,,599.93,601.31
176,"00:10:01,392","00:10:03,978",and see that little man from <i>The Lord of the Rings</i> down there.,1,1.0599999999999454,"#108, ","605.99, ","607.05, ",601.39,603.98
177,"00:10:06,189","00:10:08,358","""Hello, hello, hello.",1,1.4700000000000273,"#109, ","609.3, ","610.77, ",606.19,608.36
178,"00:10:09,651","00:10:12,237","It is I, little precious.""",1,1.1100000000000136,"#110, ","615.36, ","616.47, ",609.65,612.24
179,"00:10:15,615","00:10:18,660",Look down there and see a catcher's mitt and don't know what to...,4,6.7999999999999545,"#111, #112, #113, #114, ","617.95, 619.92, 622.87, 624.86, ","618.84, 621.59, 623.92, 628.05, ",615.62,618.66
180,"00:10:25,125","00:10:26,543",[laughing],0,0.0,,,,625.12,626.54
181,"00:10:27,377","00:10:30,004",You think your pussy gonna look young forever like you?,1,1.57000000000005,"#115, ","628.5, ","630.07, ",627.38,630.0
182,"00:10:30,088","00:10:31,047",Cut it out.,0,0.0,,,,630.09,631.05
183,"00:10:32,382","00:10:34,008","It's gonna age like you, ladies.",0,0.0,,,,632.38,634.01
184,"00:10:37,095","00:10:38,138",I can tell I'm getting old,0,0.0,,,,637.1,638.14
185,"00:10:38,221","00:10:40,473","'cause I was playing ball with some young dudes the other day,",0,0.0,,,,638.22,640.47
186,"00:10:40,557","00:10:42,100","and somebody said, ""Get Old School.""",0,0.0,,,,640.56,642.1
187,"00:10:42,183","00:10:43,977","I said, ""Who the fuck you talkin' to?""",0,0.0,,,,642.18,643.98
188,"00:10:45,103","00:10:46,271",They was talking to me.,0,0.0,,,,645.1,646.27
189,"00:10:48,148","00:10:50,275","Age is a motherfucker, ain't it?",1,2.5699999999999363,"#116, ","649.61, ","652.18, ",648.15,650.27
190,"00:10:51,985","00:10:54,571","'Cause you be looking in the mirror like, ""I look good.""",0,0.0,,,,651.99,654.57
191,"00:10:54,821","00:10:57,657","And when you go outside, they go, ""You getting older than a motherfucker.""",1,0.67999999999995,"#117, ","658.34, ","659.02, ",654.82,657.66
192,"00:10:58,366","00:11:00,785","""I don't know what the fuck I seen this morning. Shit!""",1,1.4399999999999409,"#118, ","659.58, ","661.02, ",658.37,660.78
193,"00:11:02,787","00:11:05,915","I was playing ball with some young dudes. Man, we were playing and shit.",0,0.0,,,,662.79,665.91
194,"00:11:05,999","00:11:07,500",They don't like playing with older guys,0,0.0,,,,666.0,667.5
195,"00:11:07,584","00:11:09,294","'cause older guys like me, you know what I mean,",0,0.0,,,,667.58,669.29
196,"00:11:09,377","00:11:11,379",we don't play no defense 'til we hit a shot.,0,0.0,,,,669.38,671.38
197,"00:11:12,922","00:11:15,633","Soon as we hit, ""Get back. Get back. Get your man. Get back.""",2,9.160000000000082,"#119, #120, ","673.67, 676.47, ","675.73, 683.57, ",672.92,675.63
198,"00:11:16,593","00:11:19,512","""Man, get the fuck out of here. That's your first fucking shot today.",0,0.0,,,,676.59,679.51
199,"00:11:19,596","00:11:21,222",You telling a motherfucker to get back?,0,0.0,,,,679.6,681.22
200,"00:11:21,764","00:11:23,474","You get your old ass back.""",0,0.0,,,,681.76,683.47
201,"00:11:27,979","00:11:28,855",Get back.,0,0.0,,,,687.98,688.86
202,"00:11:31,733","00:11:34,402","Every now and then, I have celebrities come to my show,",0,0.0,,,,691.73,694.4
203,"00:11:34,485","00:11:35,778","you know what I mean, support me.",0,0.0,,,,694.49,695.78
204,"00:11:35,862","00:11:37,572","You know what I mean, whether I like them or not,",0,0.0,,,,695.86,697.57
205,"00:11:37,655","00:11:39,240",but they be in the house.,0,0.0,,,,697.65,699.24
206,"00:11:39,324","00:11:40,867","Ladies and gentlemen, give a round of applause...",0,0.0,,,,699.32,700.87
207,"00:11:40,950","00:11:42,702","give a round of applause, let's clap it up.",1,2.269999999999982,"#121, ","702.25, ","704.52, ",700.95,702.7
208,"00:11:43,036","00:11:44,537",[applause],0,0.0,,,,703.04,704.54
209,"00:11:44,621","00:11:46,164","Donald Trump is here tonight, y'all.",0,0.0,,,,704.62,706.16
210,"00:11:46,748","00:11:48,750",[audience jeering],1,3.3700000000000045,"#122, ","706.95, ","710.32, ",706.75,708.75
211,"00:11:49,542","00:11:51,419","Niggas are like, ""What? Where?""",1,4.610000000000014,"#123, ","712.08, ","716.69, ",709.54,711.42
212,"00:11:52,378","00:11:54,380",[laughing],0,0.0,,,,712.38,714.38
213,"00:11:56,507","00:11:59,385","There's some white people in here like, ""Oh, God. For real? Serious?",1,1.2899999999999636,"#124, ","719.38, ","720.67, ",716.51,719.38
214,"00:12:00,136","00:12:01,054","He's here?""",0,0.0,,,,720.14,721.05
215,"00:12:03,389","00:12:05,892",I can't say nothing about his motherfucking ass right now,0,0.0,,,,723.39,725.89
216,"00:12:05,975","00:12:08,478",'cause I know he got somebody in here looking at me.,1,1.0300000000000864,"#125, ","729.93, ","730.96, ",725.98,728.48
217,"00:12:10,230","00:12:13,066","Fuck you, whoever's in here working for Donald right now.",2,6.17999999999995,"#126, #127, ","734.83, 740.78, ","738.86, 742.93, ",730.23,733.07
