,start_time,end_time,line,file_index,mean_pitch,max_pitch,min_pitch,range_pitch,std_pitch,internal_silence,mean_energy,min_energy,max_energy,range_energy,std_energy,POS_prop_ADJ,POS_prop_ADV,POS_prop_DET,POS_prop_NOUN,POS_prop_PROPN,POS_prop_VERB,alliteration,avg_neg,avg_obj,avg_pos,avg_word_len,disconnection,homogeneity,line_len,n_grams,plosive,repetition,rhyme,speaking_rate,tempo,value,duration,tracks,laugh_start,laugh_end,start_sec,end_sec
0,"00:00:09,467","00:00:11,928",<i>[funky jazz playing]</i>,line_0000.wav,6.861737700000001,64.85294,-1.0,65.85294,18.42709,0.8435582822085892,0.010098111,0.0040156394,0.015501542,0.011485903,0.002913503,,,,,,,,,,,,,,,,,,,,,0,0.0,,,,9.47,11.93
1,"00:00:18,768","00:00:23,314","<i>[announcer] </i><span style=""italic"">Ladies and gentlemen,</i> <span style=""italic"">please welcome Gad Elmaleh!</i>",line_0001.wav,33.161705,165.78947,-1.0,166.78947,37.28052,0.4405940594059406,0.021610351,0.006764534,0.032295,0.025530465,0.0057681166,0.0,0.0,0.0,0.4,0.4,0.2,3.0,0.0,0.9583333333333334,0.04166666666666666,5.857142857142858,0.6840725541114807,0.8571428571428572,7.0,"['ladies_and', 'and_gentlemen', 'gentlemen_please', 'please_welcome', 'welcome_gad', 'gad_elmaleh']",0.0,-0.05632227286696434,3.0,1.5398152221733394,2.199736031676199,1,33.57,"#1, ","20.57, ","54.14, ",18.77,23.31
2,"00:00:46,046","00:00:47,756",<i>New York City!</i>,line_0002.wav,20.424118,66.415665,-1.0,67.415665,28.138994,0.6261127596439169,0.023138082,0.0074336585,0.039478917,0.03204526,0.010519798,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.6666666666666665,0.4617818593978882,0.6666666666666667,3.0,"['new_york', 'york_city']",0.0,0.3860620558261871,1.0,1.7543859649122795,2.3391812865497066,0,0.0,,,,46.05,47.76
3,"00:00:47,964","00:00:50,258",<i>[audience cheering]</i>,line_0003.wav,-1.0,-1.0,-1.0,0.0,0.0,1.0,0.014381725,0.008098751999999999,0.020531893,0.012433141000000002,0.0030876866,,,,,,,,,,,,,,,,,,,,,0,0.0,,,,47.96,50.26
4,"00:00:50,759","00:00:52,010",<i>Thank you.</i>,line_0004.wav,39.68581,153.125,-1.0,154.125,41.291298,0.4344262295081967,0.02053265,0.0066309315,0.043008316,0.036377385,0.009714654,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,1.0,0.0,4.0,0.5647585391998291,0.5,2.0,['thank_you'],0.0,0.5647585391998291,0.5,1.5987210231814581,1.5987210231814581,0,0.0,,,,50.76,52.01
5,"00:00:53,595","00:00:55,472",<i>Thanks for being here tonight.</i>,line_0005.wav,52.408153999999996,141.34616,-1.0,142.34616,36.906653999999996,0.17983651226158034,0.020120688,0.0034733168,0.03549432,0.032021005,0.007184700600000001,0.0,0.25,0.0,0.5,0.0,0.25,2.0,0.04166666666666666,0.875,0.08333333333333333,5.0,0.5074767470359802,0.8,5.0,"['thanks_for', 'for_being', 'being_here', 'here_tonight']",0.0,0.3054966926574707,2.0,2.663825253063396,3.729355354288754,0,0.0,,,,53.59,55.47
6,"00:00:55,555","00:00:57,974",<i>It's a very special night for me.</i>,line_0006.wav,41.388073,128.19768,-1.0,129.19768,34.640229999999995,0.3382045929018789,0.015586875,0.0008346523,0.03594869,0.03511404,0.010805648999999999,0.2,0.2,0.2,0.2,0.0,0.2,3.5,0.09375,0.78125,0.125,3.25,0.7056353092193604,0.875,8.0,"['it_is', 'is_a', 'a_very', 'very_special', 'special_night', 'night_for', 'for_me']",0.0,0.32202181220054626,3.5,3.307151715584957,4.133939644481196,0,0.0,,,,55.55,57.97
7,"00:00:58,141","00:01:00,185","<i>I've been dreaming, dreaming of this.</i>",line_0007.wav,20.580607999999998,89.63415,-1.0,90.63415,27.999014000000003,0.6113861386138614,0.015258145,0.00043880782,0.04074077,0.04030196,0.010781693,0.0,0.0,0.2,0.0,0.0,0.8,3.0,0.09375,0.78125,0.125,4.428571428571429,0.8013391494750977,0.8571428571428572,7.0,"['i_have', 'have_been', 'been_dreaming', 'dreaming_dreaming', 'dreaming_of', 'of_this']",0.0,0.21828529238700867,3.0,3.4246575342465686,4.403131115459875,0,0.0,,,,58.14,60.19
8,"00:01:00,268","00:01:01,269",<i>Thank you so much.</i>,line_0008.wav,19.4866,114.84375,-1.0,115.84375,33.7563,0.6936708860759494,0.015928663,0.0017250541,0.047918275,0.04619322,0.012675105,0.0,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,1.5,0.0,0.9583333333333334,0.04166666666666666,3.5,0.8314532637596129,0.75,4.0,"['thank_you', 'you_so', 'so_much']",0.0,0.4849710166454315,1.5,3.9960039960040055,3.9960039960040055,0,0.0,,,,60.27,61.27
9,"00:01:01,352","00:01:03,104",<i>Thank you very much.</i>,line_0009.wav,32.620459999999994,98.0,-1.0,99.0,38.23556,0.5433526011560693,0.012654621000000001,0.0006185978,0.046617492999999996,0.045998894000000005,0.012963483,0.0,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,1.5,0.08333333333333333,0.7916666666666666,0.125,4.0,0.7721424102783203,0.75,4.0,"['thank_you', 'you_very', 'very_much']",0.0,0.4849710166454315,1.5,2.2831050228310468,2.853881278538809,1,5.18,"#2, ","61.96, ","67.14, ",61.35,63.1
