,start_time,end_time,line,value,duration,tracks,laugh_start,laugh_end,start_sec,end_sec
0,"00:00:06,214","00:00:07,841",[audience cheering],1,1.7300000000000004,"#0, ","8.17, ","9.9, ",6.21,7.84
1,"00:00:08,383","00:00:10,260",[announcer] Ladies and gentlemen...,1,1.5899999999999999,"#1, ","10.68, ","12.27, ",8.38,10.26
2,"00:00:10,760","00:00:14,264",Wanda Sykes!,2,10.260000000000002,"#2, #3, ","12.69, 14.8, ","14.4, 23.35, ",10.76,14.26
3,"00:00:14,889","00:00:17,642",[audience cheering],0,0.0,,,,14.89,17.64
4,"00:00:17,726","00:00:19,728",[upbeat music playing],3,10.470000000000002,"#4, #5, #6, ","24.61, 26.86, 28.63, ","25.78, 27.75, 37.04, ",17.73,19.73
5,"00:00:30,613","00:00:31,614",Yes.,0,0.0,,,,30.61,31.61
6,"00:00:33,199","00:00:34,200",Yes.,0,0.0,,,,33.2,34.2
7,"00:00:34,743","00:00:35,910",Thank you.,0,0.0,,,,34.74,35.91
8,"00:00:35,994","00:00:37,370",[audience whooping],0,0.0,,,,35.99,37.37
9,"00:00:37,454","00:00:38,663",New York.,1,5.079999999999998,"#7, ","37.82, ","42.9, ",37.45,38.66
10,"00:00:38,747","00:00:40,540",[audience cheering],0,0.0,,,,38.75,40.54
11,"00:00:40,623","00:00:41,916",New York.,1,2.1699999999999946,"#8, ","44.13, ","46.3, ",40.62,41.92
12,"00:00:44,169","00:00:45,503","Oh, my goodness.",0,0.0,,,,44.17,45.5
13,"00:00:46,129","00:00:47,380",So...,0,0.0,,,,46.13,47.38
14,"00:00:48,548","00:00:50,759",let me just start by saying...,0,0.0,,,,48.55,50.76
15,"00:00:52,010","00:00:53,720",if you voted for Trump...,1,3.3999999999999986,"#9, ","53.99, ","57.39, ",52.01,53.72
16,"00:00:53,803","00:00:55,430",[audience laughing],0,0.0,,,,53.8,55.43
17,"00:00:58,224","00:01:00,018",...and you came to see me...,1,17.070000000000007,"#10, ","59.94, ","77.01, ",58.22,60.02
18,"00:01:00,101","00:01:01,811",[audience laughing],0,0.0,,,,60.1,61.81
19,"00:01:06,149","00:01:08,151",[audience cheering],0,0.0,,,,66.15,68.15
20,"00:01:16,993","00:01:18,578",...you fucked up again.,1,11.16000000000001,"#11, ","78.57, ","89.73, ",76.99,78.58
21,"00:01:18,661","00:01:20,622",[audience laughing],0,0.0,,,,78.66,80.62
22,"00:01:20,705","00:01:22,290",[audience cheering],0,0.0,,,,80.7,82.29
23,"00:01:28,713","00:01:31,007","This shit's not normal, y'all.",1,2.25,"#12, ","90.96, ","93.21, ",88.71,91.01
24,"00:01:31,758","00:01:34,552",It's not normal. Come on.,0,0.0,,,,91.76,94.55
25,"00:01:34,636","00:01:37,472","The lying, the tweeting,",0,0.0,,,,94.64,97.47
26,"00:01:37,555","00:01:39,557",the playdates with dictators.,0,0.0,,,,97.56,99.56
27,"00:01:39,641","00:01:40,642",Come on.,0,0.0,,,,99.64,100.64
28,"00:01:41,226","00:01:43,269",This shit is not normal.,0,0.0,,,,101.23,103.27
29,"00:01:43,812","00:01:45,188",It's not normal,0,0.0,,,,103.81,105.19
30,"00:01:45,522","00:01:49,067",that I know that I'm smarter than the president.,1,9.13000000000001,"#13, ","109.05, ","118.18, ",105.52,109.07
31,"00:01:49,150","00:01:53,029",[audience laughing and cheering],0,0.0,,,,109.15,113.03
32,"00:01:57,200","00:01:58,576",That's not normal.,0,0.0,,,,117.2,118.58
33,"00:01:59,077","00:02:01,287","Come on. In the Mueller investigation,",0,0.0,,,,119.08,121.29
34,"00:02:01,371","00:02:06,167",how does he not know that he's Individual Number One?,1,1.2999999999999972,"#14, ","126.43, ","127.73, ",121.37,126.17
35,"00:02:06,251","00:02:08,336",[audience laughing],0,0.0,,,,126.25,128.34
36,"00:02:10,255","00:02:11,297",Come on.,0,0.0,,,,130.25,131.3
37,"00:02:11,798","00:02:14,676","Everybody who's been indicted or going to jail,",0,0.0,,,,131.8,134.68
38,"00:02:14,759","00:02:18,972","Papadopoulos, Gates, Flynn, Manafort,",1,0.789999999999992,"#15, ","134.9, ","135.69, ",134.76,138.97
39,"00:02:19,055","00:02:21,141",it all says in the Mueller report,0,0.0,,,,139.06,141.14
40,"00:02:21,224","00:02:26,146",that they co-conspired with Individual Number One.,1,0.5400000000000205,"#16, ","146.42, ","146.96, ",141.22,146.15
41,"00:02:26,229","00:02:28,273",[audience laughing],0,0.0,,,,146.23,148.27
42,"00:02:28,356","00:02:30,108","Motherfucker, that's you!",1,10.319999999999993,"#17, ","149.87, ","160.19, ",148.36,150.11
43,"00:02:30,191","00:02:32,068",[audience laughing],1,1.3100000000000023,"#18, ","160.99, ","162.3, ",150.19,152.07
44,"00:02:32,152","00:02:34,237",[audience cheering],0,0.0,,,,152.15,154.24
45,"00:02:41,578","00:02:43,329",All right. Now...,0,0.0,,,,161.58,163.33
46,"00:02:44,998","00:02:49,335",if everybody you come in direct contact with...,0,0.0,,,,165.0,169.34
47,"00:02:49,794","00:02:51,129",gets herpes...,2,6.25,"#19, #20, ","171.13, 174.4, ","173.62, 178.16, ",169.79,171.13
48,"00:02:51,212","00:02:53,214",[audience laughing],0,0.0,,,,171.21,173.21
49,"00:02:57,385","00:02:58,803",...wouldn't you be like...,2,5.650000000000006,"#21, #22, ","179.84, 185.71, ","181.49, 189.71, ",177.38,178.8
50,"00:03:06,019","00:03:08,438","""Am I giving everybody herpes?""",1,0.6599999999999966,"#23, ","190.84, ","191.5, ",186.02,188.44
51,"00:03:08,521","00:03:10,273",[audience laughing],0,0.0,,,,188.52,190.27
52,"00:03:12,734","00:03:13,776",But no.,0,0.0,,,,192.73,193.78
53,"00:03:15,236","00:03:16,821",President Trump tweets...,0,0.0,,,,195.24,196.82
54,"00:03:17,530","00:03:18,990","""All clear.""",2,2.0500000000000114,"#24, #25, ","199.23, 201.25, ","200.48, 202.05, ",197.53,198.99
55,"00:03:19,073","00:03:20,783",[audience laughing],0,0.0,,,,199.07,200.78
56,"00:03:21,618","00:03:24,370","""Too bad for Individual Number One.",0,0.0,,,,201.62,204.37
57,"00:03:25,788","00:03:27,874","Hashtag sad.""",1,1.2700000000000102,"#26, ","207.67, ","208.94, ",205.79,207.87
58,"00:03:29,500","00:03:32,045","No, motherfucker. You have herpes!",1,2.9499999999999886,"#27, ","210.61, ","213.56, ",209.5,212.04
59,"00:03:32,712","00:03:34,964",You are patient zero.,2,2.7700000000000102,"#28, #29, ","214.76, 219.96, ","215.66, 221.83, ",212.71,214.96
60,"00:03:35,048","00:03:37,217",[audience laughing],0,0.0,,,,215.05,217.22
61,"00:03:40,011","00:03:42,764","Trump, he doesn't even look presidential.",0,0.0,,,,220.01,222.76
62,"00:03:43,681","00:03:44,974",He doesn't look presidential.,0,0.0,,,,223.68,224.97
63,"00:03:45,058","00:03:48,895",It looks like he's doing  an impersonation of a president.,1,1.2299999999999898,"#30, ","229.99, ","231.22, ",225.06,228.9
64,"00:03:48,978","00:03:50,438",[audience laughing],0,0.0,,,,228.98,230.44
65,"00:03:50,897","00:03:52,690",He doesn't know what to do with his hands.,0,0.0,,,,230.9,232.69
66,"00:03:52,774","00:03:54,817","Even the way he stands there, he's just like...",1,14.430000000000007,"#31, ","235.62, ","250.05, ",232.77,234.82
67,"00:03:55,902","00:03:58,279",[audience laughing],2,1.539999999999992,"#32, #33, ","252.03, 254.0, ","252.67, 254.9, ",235.9,238.28
68,"00:04:03,493","00:04:05,536",[audience cheering],0,0.0,,,,243.49,245.54
69,"00:04:16,881","00:04:20,176",He looks like those things that you put out in front of the car wash. You know...,3,8.930000000000007,"#34, #35, #36, ","260.66, 271.02, 272.03, ","268.36, 271.57, 272.71, ",256.88,260.18
70,"00:04:20,927","00:04:22,804",[audience laughing],0,0.0,,,,260.93,262.8
71,"00:04:33,273","00:04:35,858","Shit's not normal, y'all. It's not normal.",0,0.0,,,,273.27,275.86
72,"00:04:36,734","00:04:38,820",Here's another thing that's not normal.,0,0.0,,,,276.73,278.82
73,"00:04:38,903","00:04:43,491","Presidents, they all age while in office, right?",0,0.0,,,,278.9,283.49
74,"00:04:44,200","00:04:46,119","They age while in office,",0,0.0,,,,284.2,286.12
75,"00:04:46,202","00:04:51,416",because the job is so fucking stressful that it affects you physically.,0,0.0,,,,286.2,291.42
76,"00:04:51,916","00:04:53,376",We've seen it. Obama...,0,0.0,,,,291.92,293.38
77,"00:04:53,459","00:04:56,838","First two years, President Obama went totally gray.",0,0.0,,,,293.46,296.84
78,"00:04:56,921","00:04:58,798",His face started drooping.,0,0.0,,,,296.92,298.8
79,"00:04:58,881","00:05:00,675",He got all droopy in the face.,1,0.9300000000000068,"#37, ","299.07, ","300.0, ",298.88,300.68
80,"00:05:01,175","00:05:04,595","One time, I was like, ""Is that Kareem Abdul-Jabbar? Who the fuck...""",2,3.2100000000000364,"#38, #39, ","304.13, 308.2, ","305.81, 309.73, ",301.18,304.6
81,"00:05:04,679","00:05:06,556",[audience laughing],0,0.0,,,,304.68,306.56
82,"00:05:09,350","00:05:12,687","""Is that what-- Misha, is that Kareem? What the hell?""",0,0.0,,,,309.35,312.69
83,"00:05:15,523","00:05:18,860","George W. Bush, he shrunk four inches.",1,2.9499999999999886,"#40, ","319.14, ","322.09, ",315.52,318.86
84,"00:05:18,943","00:05:20,445",[audience laughing],0,0.0,,,,318.94,320.44
85,"00:05:20,528","00:05:21,946",[Wanda laughing],0,0.0,,,,320.53,321.95
86,"00:05:22,030","00:05:25,450","At one point, he was looking like Gollum from The Lord of the Rings.",1,3.4700000000000273,"#41, ","325.53, ","329.0, ",322.03,325.45
87,"00:05:26,784","00:05:28,578","""Ah, my precious!",1,1.4599999999999795,"#42, ","329.56, ","331.02, ",326.78,328.58
88,"00:05:30,204","00:05:31,706","My precious!""",0,0.0,,,,330.2,331.71
89,"00:05:34,792","00:05:36,127",Bill Clinton.,0,0.0,,,,334.79,336.13
90,"00:05:36,210","00:05:39,172",He grew that bulb on the tip of his nose.,0,0.0,,,,336.21,339.17
91,"00:05:39,255","00:05:40,757",What the fuck was that?,2,2.6499999999999773,"#43, #44, ","339.26, 344.55, ","340.9, 345.56, ",339.25,340.76
92,"00:05:40,840","00:05:42,467",[audience laughing],0,0.0,,,,340.84,342.47
93,"00:05:44,927","00:05:47,930",Bill Clinton looked like the man on the Operation board.,2,8.350000000000023,"#45, #46, ","347.84, 356.33, ","355.38, 357.14, ",344.93,347.93
94,"00:05:48,014","00:05:49,974",[audience laughing],0,0.0,,,,348.01,349.97
95,"00:05:59,609","00:06:03,404",But not Trump. Nope. Mm-mm. He's on executive time.,1,0.5500000000000114,"#47, ","363.58, ","364.13, ",359.61,363.4
96,"00:06:04,822","00:06:06,699",Trump hasn't aged.,0,0.0,,,,364.82,366.7
97,"00:06:06,783","00:06:08,159",But we have.,1,9.669999999999959,"#48, ","368.6, ","378.27, ",366.78,368.16
98,"00:06:08,242","00:06:09,911",[audience laughing],0,0.0,,,,368.24,369.91
99,"00:06:09,994","00:06:13,289",[audience cheering],0,0.0,,,,369.99,373.29
100,"00:06:17,794","00:06:19,962",He is fucking us up.,1,0.9799999999999613,"#49, ","380.29, ","381.27, ",377.79,379.96
101,"00:06:20,546","00:06:22,173",Everybody's looking older.,0,0.0,,,,380.55,382.17
102,"00:06:22,673","00:06:26,177","My God. I was in my car, I saw a billboard.",1,1.419999999999959,"#50, ","383.16, ","384.58, ",382.67,386.18
103,"00:06:26,260","00:06:27,470","""Cher, Vegas.""",0,0.0,,,,386.26,387.47
104,"00:06:27,553","00:06:31,307","I was like, ""Oh, shit, that's on my bucket list. I'm going.""",0,0.0,,,,387.55,391.31
105,"00:06:31,391","00:06:34,352","I get to the stop light, I look back up, I was like...",0,0.0,,,,391.39,394.35
106,"00:06:34,685","00:06:38,147","""Oh, damn, that's Ariana Grande. What the hell?""",3,5.400000000000034,"#51, #52, #53, ","397.02, 400.98, 403.71, ","399.54, 402.48, 405.09, ",394.69,398.15
107,"00:06:38,231","00:06:39,941",[audience laughing],0,0.0,,,,398.23,399.94
