,start_time,end_time,line,value,duration,tracks,laugh_start,laugh_end,start_sec,end_sec
840,"00:47:53,496","00:47:56,433","“Yeah, well, you’re gonna have a headache with this dick up in you, goddamn it.",1,2.4200000000000728,"#460, ","2875.36, ","2877.78, ",2873.5,2876.43
841,"00:47:56,457","00:47:59,794","I drive that truck all week. I spend good money in here, goddamn it.”",1,5.039999999999964,"#461, ","2879.33, ","2884.37, ",2876.46,2879.79
842,"00:48:00,628","00:48:02,171",Fuck all that headache shit.,0,0.0,,,,2880.63,2882.17
843,"00:48:04,006","00:48:05,424","“You need a Bufferin, goddamn it?",1,3.0399999999999636,"#462, ","2884.66, ","2887.7, ",2884.01,2885.42
844,"00:48:07,676","00:48:09,178",You need a Bufferin?”,1,3.4400000000000546,"#463, ","2888.82, ","2892.26, ",2887.68,2889.18
845,"00:48:10,096","00:48:11,764",You gotta keep it hot.,0,0.0,,,,2890.1,2891.76
846,"00:48:13,390","00:48:16,977",I don’t care if you’re 90 years old. You stick that foreskin up in her.,1,1.2400000000002365,"#464, ","2897.2, ","2898.44, ",2893.39,2896.98
847,"00:48:17,978","00:48:20,439","I don’t care if you got one hump left. Goddamn it, here.",2,9.930000000000291,"#465, #466, ","2899.06, 2903.23, ","2901.92, 2910.3, ",2897.98,2900.44
848,"00:48:25,236","00:48:27,113",With a bunch of foreskin.,0,0.0,,,,2905.24,2907.11
849,"00:48:27,988","00:48:29,532",Gotta keep it hot.,0,0.0,,,,2907.99,2909.53
850,"00:48:29,615","00:48:32,618",Foreplay is not just before sex.,0,0.0,,,,2909.61,2912.62
851,"00:48:32,701","00:48:35,079",Foreplay is all day long.,1,1.5499999999997272,"#467, ","2915.09, ","2916.64, ",2912.7,2915.08
852,"00:48:35,454","00:48:38,457",You let her know I’m still attracted to your anatomy.,1,3.1599999999998545,"#468, ","2917.88, ","2921.04, ",2915.45,2918.46
853,"00:48:38,541","00:48:40,352","When she in the kitchen cooking for you and the kids,",0,0.0,,,,2918.54,2920.35
854,"00:48:40,376","00:48:42,086",go in there and squeeze her booty.,1,4.619999999999891,"#469, ","2921.52, ","2926.14, ",2920.38,2922.09
855,"00:48:42,169","00:48:43,879","“Go ahead now, Robert.",0,0.0,,,,2922.17,2923.88
856,"00:48:45,089","00:48:47,800",You see these damn kids here. You better go ahead now.”,1,1.7699999999999818,"#470, ","2927.11, ","2928.88, ",2925.09,2927.8
