,start_time,end_time,line,value,duration,tracks,laugh_start,laugh_end,start_sec,end_sec
59,"00:03:48,628","00:03:50,997",Get my parakeet another friend. You know?,1,3.180000000000007,"#31, ","228.95, ","232.13, ",228.63,231.0
60,"00:03:52,532","00:03:55,702",I just wanna shoot the guy. So how ’bout one of these pistols?”,1,3.9099999999999966,"#32, ","233.18, ","237.09, ",232.53,235.7
61,"00:03:55,768","00:03:58,571","So he does that classic, like, that redneck trailing off thing, like,",1,4.180000000000007,"#33, ","237.48, ","241.66, ",235.77,238.57
62,"00:03:58,638","00:04:01,074","“All right, you want a pistol, go ahead and get a pistol.",1,0.8799999999999955,"#34, ","242.43, ","243.31, ",238.64,241.07
63,"00:04:02,809","00:04:05,211",What do I know? I just been here 20 years.,0,0.0,,,,242.81,245.21
64,"00:04:05,912","00:04:07,647","Get a shiny one, right?”",1,0.5,"#35, ","246.22, ","246.72, ",245.91,247.65
65,"00:04:08,581","00:04:10,683","So I was like, “What’s wrong with getting a pistol?”",1,1.1100000000000136,"#36, ","250.29, ","251.4, ",248.58,250.68
66,"00:04:10,750","00:04:14,287","He goes, “I’ll tell you why, buddy. ’Cause life-- life ain’t a movie.",1,2.099999999999966,"#37, ","253.99, ","256.09, ",250.75,254.29
67,"00:04:15,488","00:04:16,656",You feel me?”,1,1.579999999999984,"#38, ","256.49, ","258.07, ",255.49,256.66
68,"00:04:17,790","00:04:21,227","I’m like, “No. Can you please stop speaking in these backwoods riddles?",1,2.170000000000016,"#39, ","258.38, ","260.55, ",257.79,261.23
69,"00:04:22,262","00:04:24,897",Can you just say what you’re saying? I don’t know shit about guns.,1,0.8600000000000136,"#40, ","264.02, ","264.88, ",262.26,264.9
70,"00:04:24,964","00:04:26,566",Do me a solid here.”,1,2.4699999999999704,"#41, ","266.11, ","268.58, ",264.96,266.57
71,"00:04:27,200","00:04:30,803","He goes, “You ever watch a movie? Guy goes blam, blam, blam, kills three people.",0,0.0,,,,267.2,270.8
72,"00:04:30,870","00:04:33,306","Real life, man, you miss. You miss all the fucking time.",1,4.689999999999998,"#42, ","271.59, ","276.28, ",270.87,273.31
73,"00:04:34,540","00:04:36,542","You miss enough times, man, you’re empty.",0,0.0,,,,274.54,276.54
74,"00:04:36,609","00:04:39,612",Might as well just be standing there with a big stapler in your hand.,1,3.2099999999999795,"#43, ","276.98, ","280.19, ",276.61,279.61
75,"00:04:41,381","00:04:42,882",Then what you gonna do?”,0,0.0,,,,281.38,282.88
76,"00:04:42,949","00:04:45,385","I was like, “Well, fuck it. Let’s get the shotgun.”",1,3.8100000000000023,"#44, ","283.59, ","287.4, ",282.95,285.38
77,"00:04:46,953","00:04:49,722","He’s all ready to box the thing up, and then I’m like, wait a minute.",1,1.2199999999999704,"#45, ","288.31, ","289.53, ",286.95,289.72
78,"00:04:49,789","00:04:53,293",I live with my girl. I can’t just show up with a shotgun. Right?,0,0.0,,,,289.79,293.29
79,"00:04:53,359","00:04:55,995",That’s not some shit you can just come home with.,2,8.589999999999975,"#46, #47, ","293.41, 295.94, ","294.58, 303.36, ",293.36,296.0
80,"00:04:56,062","00:04:59,065","If I found this stool on the side of the road, I can come home with this.",0,0.0,,,,296.06,299.06
81,"00:04:59,132","00:05:01,501",“Look at it! We can refinish it.,0,0.0,,,,299.13,301.5
82,"00:05:01,567","00:05:05,171","We can carve our initials in it. We can have a good time, right?”",1,3.5399999999999636,"#48, ","303.8, ","307.34, ",301.57,305.17
83,"00:05:06,039","00:05:07,507",Can’t just show up with a shotgun.,0,0.0,,,,306.04,307.51
84,"00:05:07,573","00:05:09,742","“Hey, I got it for us! Right?",0,0.0,,,,307.57,309.74
85,"00:05:09,809","00:05:11,644","One barrel for you, one for me.”",0,0.0,,,,309.81,311.64
86,"00:05:11,711","00:05:12,712",No.,1,1.7300000000000182,"#49, ","313.28, ","315.01, ",311.71,312.71
87,"00:05:14,380","00:05:16,649",So she kiboshes the whole thing.,0,0.0,,,,314.38,316.65
88,"00:05:17,617","00:05:20,820",Till the other night somebody broke into our car sitting in the driveway.,0,0.0,,,,317.62,320.82
89,"00:05:20,887","00:05:23,056",Starts fucking with her head. Right?,0,0.0,,,,320.89,323.06
90,"00:05:23,122","00:05:25,958",So she starts reading up on guns. You know?,1,1.4399999999999977,"#50, ","323.38, ","324.82, ",323.12,325.96
91,"00:05:26,025","00:05:28,428","But she’s reading too much, ’cause now she wants to get one,",0,0.0,,,,326.02,328.43
92,"00:05:28,494","00:05:31,497","but she’s just like, “I heard you gotta keep the bullets in a safe,",2,3.2399999999999523,"#51, #52, ","329.3, 331.36, ","330.01, 333.89, ",328.49,331.5
93,"00:05:31,564","00:05:33,766",keep the stock in the garage.”,0,0.0,,,,331.56,333.77
94,"00:05:33,833","00:05:34,767",And then what?,1,9.610000000000014,"#53, ","334.61, ","344.22, ",333.83,334.77
95,"00:05:34,834","00:05:39,238",I run around the house and assemble it as some dude’s chasing me with an ax?,0,0.0,,,,334.83,339.24
96,"00:05:39,305","00:05:41,808","You know? Are you even thinking this thing through, sweetheart?",0,0.0,,,,339.31,341.81
97,"00:05:41,874","00:05:44,877",She’s running around-- “Where’s the scope?” “It’s in the living room.”,0,0.0,,,,341.87,344.88
98,"00:05:44,944","00:05:46,612",“He’s in the living room!”,1,9.759999999999991,"#54, ","346.26, ","356.02, ",344.94,346.61
99,"00:05:48,981","00:05:51,684","No, if we’re getting this thing, I want that fucking thing loaded",0,0.0,,,,348.98,351.68
100,"00:05:51,751","00:05:53,453",right on the bedroom wall.,0,0.0,,,,351.75,353.45
101,"00:05:53,519","00:05:56,889",I’ll put that thing in my jam-jam sleeves. Whoof! Just like that.,1,2.2899999999999636,"#55, ","358.35, ","360.64, ",353.52,356.89
102,"00:05:58,958","00:06:00,326",There’s no other point.,0,0.0,,,,358.96,360.33
103,"00:06:02,095","00:06:04,931","It’s funny, though, when you talk about getting a gun, you know.",1,1.2800000000000296,"#56, ","364.02, ","365.3, ",362.1,364.93
104,"00:06:04,997","00:06:08,301","People, they’re either totally for it or completely against it. You know?",1,1.17999999999995,"#57, ","366.72, ","367.9, ",365.0,368.3
105,"00:06:08,368","00:06:10,603",They either go nuts and start screaming. Right?,1,1.490000000000009,"#58, ","368.75, ","370.24, ",368.37,370.6
106,"00:06:10,670","00:06:12,472",Or they start throwing out those stats.,1,1.580000000000041,"#59, ","370.9, ","372.48, ",370.67,372.47
107,"00:06:12,538","00:06:16,376","“You know, actually, you increase your chances of getting shot by 80 percent",2,8.970000000000027,"#60, #61, ","372.71, 375.26, ","373.7, 383.24, ",372.54,376.38
108,"00:06:16,442","00:06:18,544",the second you get a gun in the house.”,0,0.0,,,,376.44,378.54
109,"00:06:18,611","00:06:21,381","Really? What, ’cause I’m gonna load it and shower with it, like--",0,0.0,,,,378.61,381.38
110,"00:06:21,447","00:06:24,117",[groaning],1,9.860000000000014,"#62, ","384.61, ","394.47, ",381.45,384.12
111,"00:06:25,718","00:06:27,987",The fuck? I know it’s dangerous.,0,0.0,,,,385.72,387.99
112,"00:06:28,054","00:06:29,589","You get a pool in your backyard,",0,0.0,,,,388.05,389.59
113,"00:06:29,655","00:06:33,159","you immediately increase your odds of drowning in your backyard, right?",0,0.0,,,,389.65,393.16
114,"00:06:33,893","00:06:37,029","You couldn’t do that before. Now you step on a rake, in you go!",2,4.189999999999998,"#63, #64, ","395.82, 399.54, ","398.01, 401.54, ",393.89,397.03
115,"00:06:40,266","00:06:43,169","No, I’m telling you, I don’t buy into any of that shit.",1,0.910000000000025,"#65, ","403.59, ","404.5, ",400.27,403.17
116,"00:06:44,670","00:06:47,273",Stats are so fucking stupid. You know?,0,0.0,,,,404.67,407.27
117,"00:06:48,040","00:06:50,343",Not that they’re stupid. It’s the way people apply ’em.,1,1.8799999999999955,"#66, ","408.46, ","410.34, ",408.04,410.34
118,"00:06:50,410","00:06:54,046","You already have your mind made up, and then you go to “i’mright.com,”",1,2.32000000000005,"#67, ","410.59, ","412.91, ",410.41,414.05
119,"00:06:54,113","00:06:56,582","you start memorizing a bunch of shit, then you just-- Blaaah!",1,1.259999999999991,"#68, ","416.56, ","417.82, ",414.11,416.58
120,"00:06:56,649","00:06:58,251",Just throw it up at people.,0,0.0,,,,416.65,418.25
121,"00:06:59,419","00:07:01,421",This guy tried to get me to go scuba diving.,1,7.240000000000009,"#69, ","420.89, ","428.13, ",419.42,421.42
122,"00:07:01,487","00:07:04,157","I go, “I’m not going. I don’t wanna get eaten by a shark.”",0,0.0,,,,421.49,424.16
123,"00:07:04,223","00:07:07,994","He’s like, “Actually, 90 percent of shark attacks actually happen in shallow water.”",0,0.0,,,,424.22,427.99
124,"00:07:08,060","00:07:10,263","It’s like, no shit. That’s where the people are.",1,3.390000000000043,"#70, ","429.03, ","432.42, ",428.06,430.26
125,"00:07:11,531","00:07:13,199",You know? It’s called the beach.,1,8.789999999999964,"#71, ","433.36, ","442.15, ",431.53,433.2
126,"00:07:13,933","00:07:17,303",Ninety percent of people are frolicking along the coastline.,0,0.0,,,,433.93,437.3
127,"00:07:18,070","00:07:19,972",It’s not like there’s people swimming to Europe.,0,0.0,,,,438.07,439.97
128,"00:07:20,039","00:07:23,109","“Let’s go to Iceland, you pussies!” Right?",1,0.5299999999999727,"#72, ","445.25, ","445.78, ",440.04,443.11
129,"00:07:26,813","00:07:28,281",I don’t know.,1,1.830000000000041,"#73, ","448.09, ","449.92, ",446.81,448.28
130,"00:07:28,347","00:07:30,550",But I actually like Los Angeles.,0,0.0,,,,448.35,450.55
131,"00:07:30,616","00:07:32,852",One of the few East Coast people that likes it.,0,0.0,,,,450.62,452.85
132,"00:07:32,919","00:07:35,555","All my moron New York friends and Boston friends,",1,9.910000000000025,"#74, ","454.57, ","464.48, ",452.92,455.56
133,"00:07:35,621","00:07:39,058","they come out there, try to get a good slice of pizza at 4:00 in the morning.",0,0.0,,,,455.62,459.06
134,"00:07:39,125","00:07:41,761",When they can’t-- “This fucking place sucks!,0,0.0,,,,459.12,461.76
135,"00:07:42,862","00:07:45,598",It’s not like exactly where I left.,0,0.0,,,,462.86,465.6
136,"00:07:45,665","00:07:48,935",What’s the point of traveling if it’s gonna be different?”,1,9.720000000000027,"#75, ","467.2, ","476.92, ",465.67,468.94
137,"00:07:50,703","00:07:53,573",They’re so fucking stupid. Get a burrito and go on a hike.,0,0.0,,,,470.7,473.57
138,"00:07:53,639","00:07:55,341",What’s wrong with you?,0,0.0,,,,473.64,475.34
139,"00:07:55,408","00:07:59,312",You gonna go to Hawaii-- “There’s no pond hockey! This place sucks!”,0,0.0,,,,475.41,479.31
140,"00:08:02,949","00:08:06,419","I gotta admit, the only thing that freaks me out about Los Angeles",0,0.0,,,,482.95,486.42
141,"00:08:06,486","00:08:08,387",is all the plastic surgery.,1,4.449999999999989,"#76, ","487.95, ","492.4, ",486.49,488.39
142,"00:08:09,088","00:08:10,723",I don’t get it.,0,0.0,,,,489.09,490.72
143,"00:08:10,790","00:08:13,426",Why do people get plastic surgery? You know?,0,0.0,,,,490.79,493.43
144,"00:08:13,493","00:08:15,361",Why can’t you just admit it’s over?,1,2.1999999999999886,"#77, ","494.08, ","496.28, ",493.49,495.36
145,"00:08:16,696","00:08:18,931",You know? You had your time.,1,7.529999999999973,"#78, ","497.97, ","505.5, ",496.7,498.93
146,"00:08:18,998","00:08:21,267",Stop trying to look fuckable in your 50s.,0,0.0,,,,499.0,501.27
147,"00:08:22,201","00:08:23,269",It’s weird!,0,0.0,,,,502.2,503.27
148,"00:08:23,336","00:08:27,640","With their faces yanked back, looking all shiny. Right?",0,0.0,,,,503.34,507.64
149,"00:08:28,641","00:08:32,144",Not to mention they haven’t even figured it out. You know?,2,4.9599999999999795,"#79, #80, ","509.5, 511.07, ","510.12, 515.41, ",508.64,512.14
150,"00:08:32,211","00:08:33,846",Why would you get a facelift?,0,0.0,,,,512.21,513.85
151,"00:08:33,913","00:08:36,415",Can’t you look at other facelifts and realize,0,0.0,,,,513.91,516.41
152,"00:08:36,482","00:08:38,684",they haven’t worked all the bugs out yet?,1,3.1100000000000136,"#81, ","517.09, ","520.2, ",516.48,518.68
153,"00:08:39,752","00:08:42,021",Right? That’s what you wanna look like?,1,3.300000000000068,"#82, ","521.41, ","524.71, ",519.75,522.02
154,"00:08:42,088","00:08:44,690",Like you just lost a fight three days ago?,0,0.0,,,,522.09,524.69
155,"00:08:45,224","00:08:46,492",Don’t be a hero.,1,1.2000000000000455,"#83, ","526.01, ","527.21, ",525.22,526.49
156,"00:08:46,559","00:08:49,595","Let somebody else go in there, take the fucking beach.",1,3.060000000000059,"#84, ","527.38, ","530.44, ",526.56,529.6
157,"00:08:49,662","00:08:51,631",You lay back.,1,14.909999999999968,"#85, ","531.44, ","546.35, ",529.66,531.63
158,"00:08:51,697","00:08:53,132",Wait it out.,0,0.0,,,,531.7,533.13
159,"00:08:53,699","00:08:55,968","They’re just lying to people. “No, no, looks great.",0,0.0,,,,533.7,535.97
160,"00:08:56,035","00:08:59,205","Put a little ice on it, we’ll see you in a couple of weeks. Take it easy.",0,0.0,,,,536.03,539.21
161,"00:08:59,272","00:09:01,707",Jesus Christ! What the fuck happened?,0,0.0,,,,539.27,541.71
162,"00:09:02,241","00:09:05,044",We followed every step. Did we miss something?,0,0.0,,,,542.24,545.04
163,"00:09:05,111","00:09:08,314",Hey! Here’s your keys. Here’s your keys. There you go. There you go.,0,0.0,,,,545.11,548.31
164,"00:09:08,381","00:09:10,416","Almost didn’t recognize you, you look so young.",1,3.25,"#86, ","548.53, ","551.78, ",548.38,550.42
165,"00:09:10,483","00:09:11,984","All right, take it easy.",0,0.0,,,,550.48,551.98
166,"00:09:12,885","00:09:16,188","She gone? All right, she’s gone? All right, shred everything. Shred it!”",1,1.1200000000000045,"#87, ","553.59, ","554.71, ",552.88,556.19
167,"00:09:18,591","00:09:19,759","No, you’re nuts.",1,1.0599999999999454,"#88, ","559.33, ","560.39, ",558.59,559.76
168,"00:09:21,060","00:09:24,230",You wait it out. Let ’em figure it out. Then you fucking go in.,1,1.080000000000041,"#89, ","563.49, ","564.57, ",561.06,564.23
169,"00:09:24,297","00:09:26,198",Don’t be a goddamn hero. You know?,0,0.0,,,,564.3,566.2
170,"00:09:26,899","00:09:28,367",Look at hair plugs.,1,4.220000000000027,"#90, ","567.6, ","571.82, ",566.9,568.37
171,"00:09:28,434","00:09:30,770",Hair plugs don’t look half bad now.,0,0.0,,,,568.43,570.77
172,"00:09:30,836","00:09:34,440","Saw this guy the other night on TV. “God, I wish I did this ten years ago.”",1,3.0299999999999727,"#91, ","574.01, ","577.04, ",570.84,574.44
173,"00:09:34,507","00:09:36,075","It’s like, no, you don’t!",0,0.0,,,,574.51,576.08
174,"00:09:37,410","00:09:42,415","Ten years ago, when they were stapling ant legs to the top of people’s heads?",1,6.8799999999999955,"#92, ","577.96, ","584.84, ",577.41,582.41
175,"00:09:43,382","00:09:45,918",Remember that? Your eyes would water looking at their hairline.,0,0.0,,,,583.38,585.92
176,"00:09:45,985","00:09:49,288","Like, “Is that-- Is that sewn in? I see pine tar!”",1,3.17999999999995,"#93, ","586.21, ","589.39, ",585.99,589.29
177,"00:09:50,022","00:09:53,659","They used to put you in, like, a headlock. “Hold still!” Use, like, a nail gun.",1,5.050000000000068,"#94, ","590.65, ","595.7, ",590.02,593.66
178,"00:09:54,427","00:09:55,494",“Hold still!”,0,0.0,,,,594.43,595.49
179,"00:09:55,561","00:09:57,730",Guys would tap out after a row and a half.,0,0.0,,,,595.56,597.73
180,"00:09:57,797","00:09:59,799",“Fuck it! I don’t give a shit!”,1,2.659999999999968,"#95, ","599.6, ","602.26, ",597.8,599.8
181,"00:10:02,234","00:10:04,670",You wish you got hair plugs ten years ago.,1,3.8099999999999454,"#96, ","602.6, ","606.41, ",602.23,604.67
182,"00:10:04,737","00:10:07,206",Do you wish you got polio 60 years ago?,1,2.5400000000000773,"#97, ","607.9, ","610.44, ",604.74,607.21
183,"00:10:08,641","00:10:10,810","What else is on your wish list, sir?",1,8.870000000000005,"#98, ","611.73, ","620.6, ",608.64,610.81
184,"00:10:12,979","00:10:14,914","No, you don’t fuck with your face.",0,0.0,,,,612.98,614.91
185,"00:10:15,581","00:10:16,716",Okay?,0,0.0,,,,615.58,616.72
186,"00:10:16,782","00:10:21,120","I understand liposuction. They screw that up, you can put on a shirt. Right?",1,2.980000000000018,"#99, ","621.05, ","624.03, ",616.78,621.12
187,"00:10:23,089","00:10:25,024",There’s no shirt for your face.,0,0.0,,,,623.09,625.02
188,"00:10:26,325","00:10:29,395",Who do they think they’re fooling with their stupid-- You know?,0,0.0,,,,626.33,629.39
189,"00:10:29,462","00:10:32,465",And then you lie to yourself. “I’m just gonna do a little-- Just gonna do this.,1,4.779999999999973,"#100, ","631.08, ","635.86, ",629.46,632.47
190,"00:10:32,531","00:10:34,634","Just gonna have this done.” No, you’re not. You’re not.",0,0.0,,,,632.53,634.63
191,"00:10:34,700","00:10:37,637","What, are you just gonna wax the fender on your car, then that’s it,",0,0.0,,,,634.7,637.64
192,"00:10:37,703","00:10:39,105",and the rest of it looks all shitty?,0,0.0,,,,637.7,639.11
193,"00:10:39,171","00:10:42,041","“Well, maybe I’ll just do the hood. And maybe I’ll do the back.”",1,8.019999999999982,"#101, ","640.09, ","648.11, ",639.17,642.04
194,"00:10:42,541","00:10:45,277",That’s how it happens. Then you look like one of those real housewives.,0,0.0,,,,642.54,645.28
195,"00:10:45,945","00:10:47,480",Face all twisted up.,1,5.930000000000064,"#102, ","648.9, ","654.83, ",645.95,647.48
196,"00:10:49,415","00:10:51,283","-Fucking idiots. “Hey, do I look--” -[laughing]",0,0.0,,,,649.41,651.28
197,"00:10:51,350","00:10:52,518","Yeah, they’re idiots!",0,0.0,,,,651.35,652.52
198,"00:10:53,252","00:10:56,022","“Do I look like I’m in my 20s?” No, you look weird.",1,0.8700000000000045,"#103, ","655.57, ","656.44, ",653.25,656.02
199,"00:10:56,088","00:10:58,591",You look fucking weird.,1,2.75,"#104, ","657.51, ","660.26, ",656.09,658.59
200,"00:10:58,658","00:11:00,393",You still look like you’re in your 50s.,0,0.0,,,,658.66,660.39
201,"00:11:00,459","00:11:04,096",I just can’t guess what year anymore because I’ve never seen that year.,1,5.0200000000000955,"#105, ","663.55, ","668.57, ",660.46,664.1
202,"00:11:04,163","00:11:06,432",I’ve never seen that shiny fucking look.,0,0.0,,,,664.16,666.43
203,"00:11:06,499","00:11:10,703",It’s almost like you discovered a new age between 52 and 53.,0,0.0,,,,666.5,670.7
204,"00:11:12,271","00:11:13,372",Yeah.,1,3.7799999999999727,"#106, ","672.6, ","676.38, ",672.27,673.37
205,"00:11:15,107","00:11:19,311","People, there’s nothing wrong with being 52 and looking 52. All right?",0,0.0,,,,675.11,679.31
206,"00:11:19,378","00:11:21,881","-You’re 52. You didn’t get fucked. Yeah. -[shouting, cheering]",1,3.669999999999959,"#107, ","680.85, ","684.52, ",679.38,681.88
207,"00:11:21,947","00:11:25,451","What would you rather be, 52 and look 52,",1,6.580000000000041,"#108, ","685.52, ","692.1, ",681.95,685.45
208,"00:11:25,518","00:11:28,387",or be 52 and look like a 28-year-old lizard?,0,0.0,,,,685.52,688.39
209,"00:11:29,655","00:11:30,890",Right?,0,0.0,,,,689.65,690.89
210,"00:11:30,956","00:11:32,758",That’s your options at this point.,2,3.4500000000000455,"#109, #110, ","694.43, 697.85, ","695.79, 699.94, ",690.96,692.76
211,"00:11:34,060","00:11:35,327",[laughs],0,0.0,,,,694.06,695.33
212,"00:11:39,799","00:11:42,535","You know what’s really, like, actually embarrassing",0,0.0,,,,699.8,702.53
213,"00:11:42,601","00:11:45,604","is that the facelift, that’s predominantly a white problem.",2,2.519999999999982,"#111, #112, ","702.61, 706.4, ","703.54, 707.99, ",702.6,705.6
214,"00:11:46,539","00:11:49,809",Have you noticed that? I’ve never seen a black person with a facelift ever.,0,0.0,,,,706.54,709.81
215,"00:11:50,476","00:11:53,813","Other than, like, the Jacksons. But they’re all out of their minds. Right?",2,4.519999999999982,"#113, #114, ","710.75, 713.59, ","712.57, 716.29, ",710.48,713.81
216,"00:11:54,480","00:11:58,250",’Cause their dad made ’em rehearse all day and sleep in the fireplace.,1,2.1399999999999864,"#115, ","718.0, ","720.14, ",714.48,718.25
