,start_time,end_time,line,file_index,mean_pitch,max_pitch,min_pitch,range_pitch,std_pitch,internal_silence,mean_energy,min_energy,max_energy,range_energy,std_energy,POS_prop_ADJ,POS_prop_ADV,POS_prop_DET,POS_prop_NOUN,POS_prop_PROPN,POS_prop_VERB,alliteration,avg_neg,avg_obj,avg_pos,avg_word_len,disconnection,homogeneity,line_len,n_grams,plosive,repetition,rhyme,speaking_rate,tempo,value,duration,tracks,laugh_start,laugh_end,start_sec,end_sec
0,"00:00:12,533","00:00:14,233",[car horn honks],line_0000.wav,-1.0,-1.0,-1.0,0.0,0.0,1.0,0.018119305,0.011034308,0.025529644,0.014495335500000001,0.0038235306,,,,,,,,,,,,,,,,,,,,,0,0.0,,,,12.53,14.23
1,"00:00:18,067","00:00:19,433",[audience cheering],line_0001.wav,-1.0,-1.0,-1.0,0.0,0.0,1.0,0.02001746,0.013805986999999999,0.025607607999999997,0.011801621000000002,0.0034204032,,,,,,,,,,,,,,,,,,,,,0,0.0,,,,18.07,19.43
2,"00:00:19,500","00:00:21,900","[announcer] Ladies and gentlemen, please welcome to the stage",line_0002.wav,-1.0,-1.0,-1.0,0.0,0.0,1.0,0.019218776,0.012804606999999999,0.025560637999999997,0.012756031000000001,0.0027736982,0.0,0.0,0.2,0.6,0.0,0.2,3.5,0.0,0.96875,0.03125,5.125,0.6840725541114807,0.875,8.0,"['ladies_and', 'and_gentlemen', 'gentlemen_please', 'please_welcome', 'welcome_to', 'to_the', 'the_stage']",0.0,0.14958994090557098,3.5,3.3333333333333357,5.000000000000003,0,0.0,,,,19.5,21.9
3,"00:00:21,967","00:00:24,433",{\an8}Mr. Jim Jefferies!,line_0003.wav,32.396923,61.25,-1.0,62.25,22.081688,0.2976554536187564,0.023346107,0.017367702,0.02853949,0.011171788,0.0024097268,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,0.3338041603565216,0.6666666666666667,3.0,"['8mr_jim', 'jim_jefferies']",0.0,0.0,1.0,1.2165450121654495,1.2165450121654495,0,0.0,,,,21.97,24.43
4,"00:00:27,033","00:00:28,300",[upbeat music playing],line_0004.wav,-1.0,-1.0,-1.0,0.0,0.0,1.0,0.022354718,0.01927767,0.027002176,0.007724506999999999,0.001602225,,,,,,,,,,,,,,,,,,,,,0,0.0,,,,27.03,28.3
5,"00:00:43,033","00:00:44,300",Hello!,line_0005.wav,-1.0,-1.0,-1.0,0.0,0.0,1.0,0.01414784,0.010810503,0.019057486000000002,0.008246983000000001,0.0022274998000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,[],0.0,1.0,0.0,0.7892659826361509,1.5785319652723018,0,0.0,,,,43.03,44.3
6,"00:00:44,367","00:00:46,100","Sit down, sit down, sit down, sit down, sit down.",line_0006.wav,30.598213,57.12435,-1.0,58.12435,22.318958,0.32848837209302323,0.013142873999999999,0.004934724000000001,0.025027635,0.02009291,0.0056867753,0.0,0.0,0.0,0.0,0.0,1.0,4.5,0.0,1.0,0.0,3.5,1.0000001192092896,0.9,10.0,"['sit_down', 'down_sit', 'sit_down', 'down_sit', 'sit_down', 'down_sit', 'sit_down', 'down_sit', 'sit_down']",0.0,0.5990027785301208,4.5,5.770340450086541,5.770340450086541,0,0.0,,,,44.37,46.1
7,"00:00:47,433","00:00:48,867",[chuckles],line_0007.wav,6.8184958,82.27611999999999,-1.0,83.27611999999999,22.333767,0.8898601398601399,0.018025365,0.012907462,0.022763033999999998,0.009855572,0.0022569494,,,,,,,,,,,,,,,,,,,,,0,0.0,,,,47.43,48.87
8,"00:00:48,933","00:00:51,567","Thank you, Boston. I appreciate that.",line_0008.wav,16.34631,63.362069999999996,-1.0,64.36206999999999,23.377443,0.6410748560460653,0.015881952,0.009420343000000001,0.023166727,0.0137463845,0.0031088,0.0,0.0,0.25,0.0,0.25,0.5,2.5,0.0625,0.875,0.0625,4.833333333333333,0.701949954032898,0.8333333333333334,6.0,"['thank_you', 'you_boston', 'boston_i', 'i_appreciate', 'appreciate_that']",0.0,0.0887710452079773,2.5,2.2779043280182227,3.7965072133637054,0,0.0,,,,48.93,51.57
9,"00:00:51,633","00:00:54,433",[whooping],line_0009.wav,31.928156,118.54838600000001,-1.0,119.54838600000001,38.533928,0.5223214285714286,0.012819223999999999,0.0014299634,0.024607057,0.023177093,0.006220059,,,,,,,,,,,,,,,,,,,,,0,0.0,,,,51.63,54.43
10,"00:00:54,500","00:00:56,000","Uh, that's very sweet of you.",line_0010.wav,11.760923,84.80769000000001,-1.0,85.80769000000001,26.093742000000002,0.7928692699490663,0.010667618,0.0018188802,0.019217595,0.017398715,0.004855325,0.25,0.25,0.25,0.0,0.0,0.25,3.0,0.125,0.7083333333333334,0.16666666666666666,3.1428571428571432,0.701949954032898,0.8571428571428572,7.0,"['uh_that', 'that_is', 'is_very', 'very_sweet', 'sweet_of', 'of_you']",0.0,0.06301084905862807,3.0,4.666666666666667,5.333333333333333,0,0.0,,,,54.5,56.0
11,"00:00:56,067","00:00:57,067",[man] Love you!,line_0011.wav,47.956097,83.52273000000001,-1.0,84.52273000000001,27.887565999999996,0.18829516539440205,0.01013044,0.0016804013,0.019271325,0.017590923,0.005707434,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.5,0.5,3.5,0.5571590065956116,0.5,2.0,['love_you'],0.0,0.5571590065956116,0.5,2.0,2.0,0,0.0,,,,56.07,57.07
12,"00:00:57,133","00:01:00,133",I'm at the end of the tour right now.,line_0012.wav,54.05356999999999,88.91129000000001,-1.0,89.91129000000001,21.855711,0.10999160369437448,0.010208331999999999,0.00043996898,0.020208687,0.019768716999999998,0.006442340600000001,0.0,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.0,0.14285714285714285,4.5,0.025,0.875,0.1,2.8,0.7139386534690857,0.9,10.0,"['i_am', 'am_at', 'at_the', 'the_end', 'end_of', 'of_the', 'the_tour', 'tour_right', 'right_now']",0.0,0.1870345026254654,4.5,3.333333333333333,3.333333333333333,1,3.230000000000004,"#1, ","59.16, ","62.39, ",57.13,60.13
