,start_time,end_time,line,value,duration,tracks,laugh_start,laugh_end,start_sec,end_sec
24,"00:02:03,749","00:02:07,419",And I hate that people forget that I'm a comedian and that I'm joking.,0,0.0,,,,123.75,127.42
25,"00:02:07,502","00:02:10,631",But I have to do this little public service announcement,0,0.0,,,,127.5,130.63
26,"00:02:10,714","00:02:12,382",before I do this routine.,0,0.0,,,,130.71,132.38
27,"00:02:14,760","00:02:18,221","I believe, in many ways, rape is wrong.",1,1.8199999999999932,"#11, ","138.21, ","140.03, ",134.76,138.22
28,"00:02:22,601","00:02:27,606","I believe, when possible, you should always avoid raping people.",1,1.0200000000000102,"#12, ","146.67, ","147.69, ",142.6,147.61
29,"00:02:29,066","00:02:31,026","If you leave the show this evening,",0,0.0,,,,149.07,151.03
30,"00:02:31,109","00:02:33,403","and you're thinking about raping someone,",0,0.0,,,,151.11,153.4
31,"00:02:33,487","00:02:35,489",Jim Jefferies says no.,2,7.799999999999983,"#13, #14, ","155.29, 161.71, ","161.51, 163.29, ",153.49,155.49
32,"00:02:42,162","00:02:46,708","But Bill Cosby wouldn't listen to me, would he? Fuck!",1,1.3900000000000148,"#15, ","165.14, ","166.53, ",162.16,166.71
33,"00:02:46,792","00:02:49,753",'Cause he fucking loves raping.,1,1.240000000000009,"#16, ","168.41, ","169.65, ",166.79,169.75
34,"00:02:49,836","00:02:52,381",Sixty women have come forward. Sixty women.,0,0.0,,,,169.84,172.38
35,"00:02:52,464","00:02:54,383","It's a big number, isn't it? Sixty.",0,0.0,,,,172.46,174.38
36,"00:02:54,466","00:02:57,094","Actually, a little bit too big.",0,0.0,,,,174.47,177.09
37,"00:02:57,177","00:02:59,471",The real number is 52.,0,0.0,,,,177.18,179.47
38,"00:02:59,554","00:03:02,724","But I can say what I want up here, so I just rounded it up to 60.",0,0.0,,,,179.55,182.72
39,"00:03:02,808","00:03:04,851","Who gives a fuck, right?",1,0.9800000000000182,"#17, ","183.85, ","184.83, ",182.81,184.85
40,"00:03:04,935","00:03:09,064","Plus, I'm of the opinion, after you rape 20, same prison time,",0,0.0,,,,184.94,189.06
41,"00:03:09,147","00:03:11,066","keep raping, I say.",1,1.5199999999999818,"#18, ","190.46, ","191.98, ",189.15,191.07
42,"00:03:12,776","00:03:14,986",So...,0,0.0,,,,192.78,194.99
43,"00:03:15,070","00:03:18,490","Seventy women have come forward, all right?",1,0.5200000000000102,"#19, ","197.82, ","198.34, ",195.07,198.49
44,"00:03:19,991","00:03:22,786","What happened is, your Whoopi Goldbergs of this world,",0,0.0,,,,199.99,202.79
45,"00:03:22,869","00:03:24,996","when the accusations first came out,",0,0.0,,,,202.87,205.0
46,"00:03:25,080","00:03:27,791","they were like, ""Oh, I don't know if I believe all these women.",0,0.0,,,,205.08,207.79
47,"00:03:27,874","00:03:30,627","They're trying to ruin his legacy, or some bullshit like that.""",0,0.0,,,,207.87,210.63
48,"00:03:30,710","00:03:33,046","'Cause these rapes happened in the '70s and the '80s, and they said,",0,0.0,,,,210.71,213.05
49,"00:03:33,130","00:03:35,841","""What took these women so long to come forward?""",0,0.0,,,,213.13,215.84
50,"00:03:35,924","00:03:36,967",It's a good question.,0,0.0,,,,215.92,216.97
51,"00:03:37,050","00:03:39,761","I think it's because,",0,0.0,,,,217.05,219.76
52,"00:03:39,845","00:03:41,930",as rapes go...,0,0.0,,,,219.84,221.93
53,"00:03:42,639","00:03:45,892","they weren't the worst rapes, now, were they?",0,0.0,,,,222.64,225.89
54,"00:03:45,976","00:03:49,563",He never held them down and fucking raped them.,0,0.0,,,,225.98,229.56
55,"00:03:49,646","00:03:52,149",He used to drug them and finger them a bit.,1,1.200000000000017,"#20, ","232.04, ","233.24, ",229.65,232.15
56,"00:03:52,232","00:03:56,319",And I've had worse Christmases with uncles.,1,2.3200000000000216,"#21, ","235.89, ","238.21, ",232.23,236.32
57,"00:04:00,657","00:04:02,951",What I'm trying to say is this.,0,0.0,,,,240.66,242.95
58,"00:04:04,119","00:04:06,580","If I was ever going to be raped,",0,0.0,,,,244.12,246.58
59,"00:04:06,663","00:04:09,541",I'd like to be raped by Bill Cosby.,1,1.0300000000000011,"#22, ","249.26, ","250.29, ",246.66,249.54
60,"00:04:11,793","00:04:16,047","'Cause I've been such a big fan of his for so many years,",0,0.0,,,,251.79,256.05
61,"00:04:16,131","00:04:18,508",it would just be wonderful to meet him.,0,0.0,,,,256.13,258.51
62,"00:04:18,592","00:04:22,012","How else would I get to meet him, you know?",1,1.509999999999991,"#23, ","260.61, ","262.12, ",258.59,262.01
63,"00:04:22,095","00:04:25,849","Of course, you know, we're in the same business.",0,0.0,,,,262.1,265.85
64,"00:04:25,932","00:04:26,975",Comedy.,1,1.839999999999975,"#24, ","267.37, ","269.21, ",265.93,266.98
65,"00:04:30,937","00:04:31,938","So anyway,",0,0.0,,,,270.94,271.94
66,"00:04:32,022","00:04:34,316",he'd drug the girls' drinks and they'd pass out.,0,0.0,,,,272.02,274.32
67,"00:04:34,399","00:04:37,778","Now, I don't know the plight of the attractive female.",0,0.0,,,,274.4,277.78
68,"00:04:37,861","00:04:41,406",I don't know the hell they go through on a daily basis.,0,0.0,,,,277.86,281.41
69,"00:04:41,490","00:04:42,824",But I do know this.,0,0.0,,,,281.49,282.82
70,"00:04:42,908","00:04:44,576","If someone drugged my drink,",0,0.0,,,,282.91,284.58
71,"00:04:44,659","00:04:46,703",I would take it as a compliment.,1,0.9499999999999886,"#25, ","286.86, ","287.81, ",284.66,286.7
72,"00:04:47,704","00:04:49,080","I'd be in the bar going,",0,0.0,,,,287.7,289.08
73,"00:04:49,164","00:04:52,459","""I'm getting sleepy. Who likes me? Who is it?""",1,2.329999999999984,"#26, ","291.24, ","293.57, ",289.16,292.46
74,"00:04:54,920","00:04:59,925","So he drugs the drink, and then you pass out for about four hours,",0,0.0,,,,294.92,299.93
75,"00:05:00,008","00:05:03,428","then you wake up and you're like, ""What the fuck happened?""",0,0.0,,,,300.01,303.43
76,"00:05:03,512","00:05:08,517",And the first thing you would see is that hysterical face of his.,1,1.920000000000016,"#27, ","308.24, ","310.16, ",303.51,308.52
77,"00:05:10,602","00:05:13,355",And he'd have a couple of fingers in you.,1,2.1299999999999955,"#28, ","312.74, ","314.87, ",310.6,313.36
78,"00:05:15,607","00:05:16,691",And he'd be going...,1,9.45999999999998,"#29, ","316.69, ","326.15, ",315.61,316.69
79,"00:05:19,444","00:05:24,366","""With the fingering, and the drugging, and the raping and the fingering.""",0,0.0,,,,319.44,324.37
80,"00:05:26,243","00:05:29,162",Tell me your first reaction wouldn't be laughter.,1,2.169999999999959,"#30, ","329.04, ","331.21, ",326.24,329.16
81,"00:05:30,455","00:05:33,124",You'd be driving home before the fingering upset you.,0,0.0,,,,330.45,333.12
82,"00:05:33,208","00:05:37,587","You'd be in your car going, ""Bill Cosby! That was really something!",1,1.990000000000009,"#31, ","335.81, ","337.8, ",333.21,337.59
83,"00:05:37,671","00:05:41,550","No, he shouldn't have fingered me. That was wrong.""",0,0.0,,,,337.67,341.55
84,"00:05:41,633","00:05:43,468",Now...,0,0.0,,,,341.63,343.47
85,"00:05:43,552","00:05:46,972","I did that comedy routine, which is... I was joking just then.",0,0.0,,,,343.55,346.97
86,"00:05:47,055","00:05:48,431","I did that in Australia,",0,0.0,,,,347.06,348.43
87,"00:05:48,515","00:05:53,395","and they wrote a very nasty article about me with the headline,",0,0.0,,,,348.51,353.39
88,"00:05:53,478","00:05:55,689","""You Cannot Joke About Rape.""",1,2.420000000000016,"#32, ","356.05, ","358.47, ",353.48,355.69
89,"00:06:00,694","00:06:02,362",Turns out you can.,1,1.410000000000025,"#33, ","362.07, ","363.48, ",360.69,362.36
90,"00:06:04,072","00:06:06,408",I just fucking did it.,1,0.82000000000005,"#34, ","365.4, ","366.22, ",364.07,366.41
91,"00:06:06,491","00:06:09,494",And I think we can all agree that I nailed it.,1,9.579999999999984,"#35, ","369.87, ","379.45, ",366.49,369.49
92,"00:06:18,545","00:06:21,798",You can joke about anything.,1,0.8899999999999864,"#36, ","379.89, ","380.78, ",378.55,381.8
93,"00:06:21,881","00:06:22,924",A joke doesn't mean intent.,0,0.0,,,,381.88,382.92
94,"00:06:23,008","00:06:24,884",It doesn't mean you've actually done it.,0,0.0,,,,383.01,384.88
95,"00:06:24,968","00:06:27,637","What this lady did was she wrote an article about me,",0,0.0,,,,384.97,387.64
96,"00:06:27,721","00:06:32,225","and she did a transcript of the actual routine in the article,",0,0.0,,,,387.72,392.23
97,"00:06:32,309","00:06:33,852",wrote down every word I said.,0,0.0,,,,392.31,393.85
98,"00:06:33,935","00:06:34,978","Now, I hate this.",0,0.0,,,,393.94,394.98
99,"00:06:35,061","00:06:37,731",And I'll tell you why. Because my whole skill in life,0,0.0,,,,395.06,397.73
100,"00:06:37,814","00:06:41,610",is being able to say horrible things and still seem likable.,1,5.430000000000007,"#37, ","401.2, ","406.63, ",397.81,401.61
101,"00:06:43,194","00:06:46,323",You take the whole... out of it.,0,0.0,,,,403.19,406.32
102,"00:06:48,241","00:06:51,536","See, if you read my material...",0,0.0,,,,408.24,411.54
103,"00:06:53,121","00:06:54,914",it's a bad read.,2,3.8100000000000023,"#38, #39, ","414.31, 418.87, ","417.55, 419.44, ",413.12,414.91
104,"00:06:59,210","00:07:02,839","If you just read, ""As rapes go, they weren't--""",0,0.0,,,,419.21,422.84
105,"00:07:02,922","00:07:04,591","""Oh, my God!""",1,2.0500000000000114,"#40, ","424.09, ","426.14, ",422.92,424.59
106,"00:07:08,428","00:07:11,640","See, then she started to write and say things like,",0,0.0,,,,428.43,431.64
107,"00:07:11,723","00:07:13,475","""It is Jim Jefferies' opinion",0,0.0,,,,431.72,433.48
108,"00:07:13,558","00:07:16,645","that women should be happy when they're drugged."" Not my opinion.",0,0.0,,,,433.56,436.64
109,"00:07:16,728","00:07:19,522","It was a joke I said, not my opinion.",0,0.0,,,,436.73,439.52
110,"00:07:19,606","00:07:22,692","Not something that I think, something that I think is funny.",0,0.0,,,,439.61,442.69
111,"00:07:22,776","00:07:24,486",There is a big fucking difference,0,0.0,,,,442.78,444.49
112,"00:07:24,569","00:07:28,698",between things that I think and things that I think are funny to say.,1,1.400000000000034,"#41, ","448.84, ","450.24, ",444.57,448.7
113,"00:07:30,659","00:07:33,745","If you wanna know, my actual opinion is this.",0,0.0,,,,450.66,453.75
114,"00:07:35,080","00:07:36,915",I don't wanna be raped by Bill Cosby.,1,3.7800000000000296,"#42, ","457.01, ","460.79, ",455.08,456.92
115,"00:07:41,086","00:07:43,964",He's a horrible fucking man and should go to prison.,0,0.0,,,,461.09,463.96
116,"00:07:44,047","00:07:45,507",That's what my real opinion is.,0,0.0,,,,464.05,465.51
117,"00:07:45,590","00:07:50,178","But if I came out and said that, you'd go, ""Oh, Jim's lost his edge.""",1,2.079999999999984,"#43, ","470.11, ","472.19, ",465.59,470.18
118,"00:07:54,975","00:07:57,686","See, people started protesting in front of the show,",0,0.0,,,,474.98,477.69
119,"00:07:57,769","00:07:58,812",and people stopped showing up.,0,0.0,,,,477.77,478.81
120,"00:07:58,895","00:08:00,897",Even though the shows were sold out,0,0.0,,,,478.89,480.9
121,"00:08:00,981","00:08:04,192","because I was being deemed a rapist or something. Yeah, okay.",0,0.0,,,,480.98,484.19
122,"00:08:05,568","00:08:09,948",You know who never had someone protest their gigs because of their material?,0,0.0,,,,485.57,489.95
123,"00:08:10,031","00:08:11,616",Bill Cosby!,1,2.0500000000000114,"#44, ","491.56, ","493.61, ",490.03,491.62
124,"00:08:13,702","00:08:17,247",'Cause you gotta give it to Bill.,2,1.7199999999999704,"#45, #46, ","494.17, 496.35, ","495.06, 497.18, ",493.7,497.25
125,"00:08:17,330","00:08:19,332",What a dignified man.,0,0.0,,,,497.33,499.33
126,"00:08:20,250","00:08:24,379",He never said the swear words. He never lowered himself...,1,1.6599999999999682,"#47, ","504.67, ","506.33, ",500.25,504.38
127,"00:08:26,131","00:08:27,465",to my level.,0,0.0,,,,506.13,507.46
128,"00:08:27,549","00:08:30,427",What a class act he is.,1,8.629999999999995,"#48, ","509.88, ","518.51, ",507.55,510.43
129,"00:08:37,434","00:08:41,104","'Cause that's why people went to see Bill Cosby,",0,0.0,,,,517.43,521.1
130,"00:08:41,187","00:08:44,691","'cause they wanted to see a good, clean, wholesome comedian...",0,0.0,,,,521.19,524.69
131,"00:08:44,774","00:08:46,109",who rapes...,1,1.6900000000000546,"#49, ","526.01, ","527.7, ",524.77,526.11
132,"00:08:49,446","00:08:54,951","rather than a person like myself, who is just going to say horrible things...",0,0.0,,,,529.45,534.95
133,"00:08:55,035","00:08:58,163","and rapes very occasionally, like, hardly...",1,0.9600000000000364,"#50, ","537.29, ","538.25, ",535.03,538.16
134,"00:09:01,458","00:09:03,960","I also got backlash for my last special, <i>BARE,</i>",0,0.0,,,,541.46,543.96
135,"00:09:04,044","00:09:05,211",which is also on Netflix.,0,0.0,,,,544.04,545.21
136,"00:09:05,295","00:09:08,673",I did a lot of misogynistic jokes on that special.,0,0.0,,,,545.29,548.67
137,"00:09:08,757","00:09:10,091",I'm not gonna hide behind it.,0,0.0,,,,548.76,550.09
138,"00:09:10,175","00:09:12,886","I said a lot of misogynistic things on <i>BARE,</i>",0,0.0,,,,550.17,552.89
139,"00:09:12,969","00:09:14,596",and I got a lot of complaint letters.,0,0.0,,,,552.97,554.6
140,"00:09:14,679","00:09:17,974","And, look, I find it weird because...",0,0.0,,,,554.68,557.97
141,"00:09:18,058","00:09:20,393","<i>BARE</i> was my fifth special,",0,0.0,,,,558.06,560.39
142,"00:09:20,477","00:09:25,148",and I feel like I've been misogynistic on all my specials...,1,1.32000000000005,"#51, ","564.67, ","565.99, ",560.48,565.15
143,"00:09:26,149","00:09:29,110",and I haven't gotten a complaint letter till now.,0,0.0,,,,566.15,569.11
144,"00:09:29,194","00:09:30,737","It just proves that, with women,",0,0.0,,,,569.19,570.74
145,"00:09:30,820","00:09:34,324",you really have to fucking repeat yourself before they'll listen.,1,6.860000000000014,"#52, ","572.89, ","579.75, ",570.82,574.32
146,"00:09:38,536","00:09:39,621",I...,0,0.0,,,,578.54,579.62
147,"00:09:40,747","00:09:43,666","I'll defend a misogynistic joke as I defended the rape joke,",0,0.0,,,,580.75,583.67
148,"00:09:43,750","00:09:44,793",as I'll defend any jokes.,0,0.0,,,,583.75,584.79
149,"00:09:44,876","00:09:46,669",It's... I'm joking.,0,0.0,,,,584.88,586.67
150,"00:09:46,753","00:09:49,214",This is a performance. I'm an entertainer.,0,0.0,,,,586.75,589.21
151,"00:09:49,297","00:09:50,799",This isn't a TED Talk.,1,1.1499999999999773,"#53, ","591.02, ","592.17, ",589.3,590.8
152,"00:09:52,050","00:09:55,345",You're not meant to take any of this fucking seriously.,0,0.0,,,,592.05,595.35
153,"00:09:56,304","00:09:59,307",The only time the hate mail bothers me...,0,0.0,,,,596.3,599.31
154,"00:10:01,184","00:10:05,063","is when it's directed at my girlfriend or they write to her directly,",0,0.0,,,,601.18,605.06
155,"00:10:05,146","00:10:06,106",the mother of my child.,0,0.0,,,,605.15,606.11
156,"00:10:06,189","00:10:09,275","People will write to her on Twitter or whatever,",0,0.0,,,,606.19,609.27
157,"00:10:09,359","00:10:12,904","and say, ""You have no self-respect going out with Jim Jefferies.""",0,0.0,,,,609.36,612.9
158,"00:10:12,987","00:10:14,489",And I hate that.,0,0.0,,,,612.99,614.49
159,"00:10:14,572","00:10:15,782",'Cause she knows that.,0,0.0,,,,614.57,615.78
160,"00:10:15,865","00:10:16,783",She...,1,1.5799999999999272,"#54, ","616.35, ","617.93, ",615.87,616.78
161,"00:10:17,617","00:10:21,454",She doesn't need you people bothering her. She has fucking chores to do.,0,0.0,,,,617.62,621.45
162,"00:10:21,538","00:10:22,705",Now...,1,7.1200000000000045,"#55, ","621.59, ","628.71, ",621.54,622.71
163,"00:10:29,254","00:10:33,049",I got my girlfriend pregnant after knowing her for six weeks.,0,0.0,,,,629.25,633.05
164,"00:10:34,634","00:10:36,970","I feel... Yeah, no, it's not good, six weeks.",0,0.0,,,,634.63,636.97
165,"00:10:37,053","00:10:40,306","I think she wants to get married,",0,0.0,,,,637.05,640.31
166,"00:10:40,390","00:10:43,643",and the reason I think that is 'cause she says that a lot.,1,1.4200000000000728,"#56, ","643.28, ","644.7, ",640.39,643.64
167,"00:10:44,561","00:10:46,146",And I don't want to get married.,0,0.0,,,,644.56,646.15
168,"00:10:46,229","00:10:49,065",Everyone in my life is pressuring me into getting married.,0,0.0,,,,646.23,649.07
169,"00:10:49,149","00:10:50,775","I hate when my mother rings me up and goes,",0,0.0,,,,649.15,650.77
170,"00:10:50,859","00:10:54,112","""Why don't you marry the girl? You have a child with her.""",0,0.0,,,,650.86,654.11
171,"00:10:54,195","00:10:56,573","And I'm like, ""Yeah, I've got a kid.",0,0.0,,,,654.2,656.57
172,"00:10:56,656","00:10:58,575",An 18-year commitment.,0,0.0,,,,656.66,658.58
173,"00:10:58,658","00:11:01,536","I've signed onto that like a bad fucking phone contract.""",0,0.0,,,,658.66,661.54
174,"00:11:01,619","00:11:03,663",I'm a great dad.,1,0.82000000000005,"#57, ","662.81, ","663.63, ",661.62,663.66
175,"00:11:03,746","00:11:07,667","I got 15 years left, then I'm fucking off.",1,0.5800000000000409,"#58, ","666.87, ","667.45, ",663.75,667.67
176,"00:11:07,750","00:11:11,087",But marriage is until death.,0,0.0,,,,667.75,671.09
177,"00:11:12,172","00:11:13,965",It's a shit contract.,1,2.7099999999999227,"#59, ","673.97, ","676.68, ",672.17,673.97
178,"00:11:16,676","00:11:20,889","Hundred years ago, the life expectancy of an American was 52.",0,0.0,,,,676.68,680.89
179,"00:11:20,972","00:11:23,141",Now it's 83.,1,2.5,"#60, ","682.99, ","685.49, ",680.97,683.14
180,"00:11:23,224","00:11:24,559",Fuck that!,0,0.0,,,,683.22,684.56
181,"00:11:26,686","00:11:29,272",I've got a life to live!,0,0.0,,,,686.69,689.27
182,"00:11:29,355","00:11:32,901","If I was gonna die at 52, sure, let's have some company.",1,0.8799999999999955,"#61, ","692.98, ","693.86, ",689.36,692.9
183,"00:11:34,444","00:11:36,362","I would have got married in the Dark Ages,",0,0.0,,,,694.44,696.36
184,"00:11:36,446","00:11:38,489",when 50% of women died during childbirth.,0,0.0,,,,696.45,698.49
185,"00:11:38,573","00:11:41,534",I would have rolled the dice on that bad boy.,1,2.240000000000009,"#62, ","700.3, ","702.54, ",698.57,701.53
186,"00:11:45,496","00:11:49,375",But she works out every day and she eats kale just to spite me.,1,1.2899999999999636,"#63, ","709.23, ","710.52, ",705.5,709.38
187,"00:11:52,670","00:11:55,715","Six weeks, she got pregnant. Six weeks!",0,0.0,,,,712.67,715.72
188,"00:11:55,798","00:11:57,258",I feel like I missed out on something.,0,0.0,,,,715.8,717.26
189,"00:11:58,217","00:12:00,345",Six weeks is very quick to get pregnant.,0,0.0,,,,718.22,720.35
190,"00:12:01,346","00:12:03,473",I missed out on the new girlfriend.,0,0.0,,,,721.35,723.47
191,"00:12:03,556","00:12:05,391",The new girlfriend's the best time of your life.,0,0.0,,,,723.56,725.39
192,"00:12:05,475","00:12:08,728","That first three months of the new boyfriend or girlfriend,",0,0.0,,,,725.48,728.73
193,"00:12:08,811","00:12:11,814","the new relationship, where the person's fucking perfect.",0,0.0,,,,728.81,731.81
194,"00:12:11,898","00:12:14,651","And you're like, ""Oh, my God... I love this person.""",0,0.0,,,,731.9,734.65
195,"00:12:14,734","00:12:16,444","After a month, you're like, ""This--""",0,0.0,,,,734.73,736.44
196,"00:12:16,527","00:12:18,655","You're drinking with her like, ""She's drinking beer.",0,0.0,,,,736.53,738.65
197,"00:12:18,738","00:12:19,864","Do you wanna watch <i>Star Wars?""</i>",0,0.0,,,,738.74,739.86
198,"00:12:19,948","00:12:23,326","And she's like, ""I do."" And you're like, ""Fucking hell!""",1,3.560000000000059,"#64, ","740.89, ","744.45, ",739.95,743.33
199,"00:12:23,409","00:12:26,120","Yeah, and she's getting along with your friends.",0,0.0,,,,743.41,746.12
200,"00:12:26,204","00:12:27,538","Your mother's like, ""I think she's the one.""",0,0.0,,,,746.2,747.54
201,"00:12:27,622","00:12:29,082","You go, ""I think she's the one as well.""",1,1.8899999999999864,"#65, ","748.38, ","750.27, ",747.62,749.08
202,"00:12:31,626","00:12:35,088",'Cause women can hold the psycho down for three months.,1,1.330000000000041,"#66, ","755.03, ","756.36, ",751.63,755.09
203,"00:12:36,297","00:12:40,927","For three months, they can walk around like a functioning member of society.",1,1.3600000000000136,"#67, ","760.89, ","762.25, ",756.3,760.93
204,"00:12:43,221","00:12:46,474",Showing up at your work parties and not crying.,1,1.9200000000000728,"#68, ","766.52, ","768.44, ",763.22,766.47
205,"00:12:50,395","00:12:53,314","At three months and one day, you come out of the shower,",0,0.0,,,,770.39,773.31
206,"00:12:53,398","00:12:56,192",and she's huddled over your phone like Gollum. Just...,1,4.610000000000014,"#69, ","775.41, ","780.02, ",773.4,776.19
207,"00:13:02,198","00:13:05,618","So I went from the new girlfriend, best feeling in the world,",0,0.0,,,,782.2,785.62
208,"00:13:05,702","00:13:08,037",to dating a pregnant chick.,0,0.0,,,,785.7,788.04
209,"00:13:08,997","00:13:13,167","Now, no one has ever said this and never recorded anything like this.",0,0.0,,,,789.0,793.17
210,"00:13:13,251","00:13:15,837",No one's ever said it in a public forum.,0,0.0,,,,793.25,795.84
211,"00:13:17,714","00:13:21,300",But the pregnant are the worst people on Earth.,1,1.9500000000000455,"#70, ","800.87, ","802.82, ",797.71,801.3
212,"00:13:25,263","00:13:26,806","For some reason,",0,0.0,,,,805.26,806.81
213,"00:13:26,889","00:13:30,601",society has told us that they have some type of glow or some shit.,0,0.0,,,,806.89,810.6
214,"00:13:31,811","00:13:35,231","The pregnant are a bunch of cunts, the pregnant.",1,4.569999999999936,"#71, ","813.97, ","818.54, ",811.81,815.23
215,"00:13:38,317","00:13:39,819",They...,0,0.0,,,,818.32,819.82
216,"00:13:40,361","00:13:42,947","They cry when they're happy, when they're sad.",0,0.0,,,,820.36,822.95
217,"00:13:43,031","00:13:44,574",You don't know what fucking cry--,0,0.0,,,,823.03,824.57
218,"00:13:44,657","00:13:48,411",And you ever tried fighting with a pregnant person in a public place?,0,0.0,,,,824.66,828.41
219,"00:13:51,998","00:13:54,834",Doesn't matter how right you are.,1,1.2099999999999227,"#72, ","834.2, ","835.41, ",832.0,834.83
220,"00:13:56,627","00:13:58,838","Me and Kate, she was seven months pregnant,",0,0.0,,,,836.63,838.84
221,"00:13:58,921","00:14:02,175","were walking around the supermarket, right? Walking around...",0,0.0,,,,838.92,842.17
222,"00:14:02,258","00:14:04,844",and I got some Coco Pops to put in the trolley.,0,0.0,,,,842.26,844.84
223,"00:14:04,927","00:14:07,972","Now, you call them Cocoa Krispies in this country.",0,0.0,,,,844.93,847.97
224,"00:14:08,056","00:14:10,767",How different our cultures are. And...,1,1.0599999999999454,"#73, ","849.98, ","851.04, ",848.06,850.77
225,"00:14:12,351","00:14:15,480",I put the Coco Pops in the shopping cart.,0,0.0,,,,852.35,855.48
226,"00:14:15,563","00:14:16,689","""Trolley.""",0,0.0,,,,855.56,856.69
227,"00:14:16,773","00:14:18,232","And, uh...",0,0.0,,,,856.77,858.23
228,"00:14:20,276","00:14:23,863",And Kate picked them up and put them back on the shelf.,0,0.0,,,,860.28,863.86
229,"00:14:23,946","00:14:25,865",It was very confusing,0,0.0,,,,863.95,865.87
230,"00:14:25,948","00:14:29,952",'cause I'd never seen Coco Pops go in the opposite direction.,1,1.7900000000000773,"#74, ","869.3, ","871.09, ",865.95,869.95
231,"00:14:33,706","00:14:36,834","And my brain skipped a bit, and I went, ""Uh...""",1,1.2200000000000273,"#75, ","880.72, ","881.94, ",873.71,876.83
232,"00:14:42,090","00:14:45,426","""I think you made a mistake there, Kate.""",1,0.9399999999999409,"#76, ","883.96, ","884.9, ",882.09,885.43
233,"00:14:45,510","00:14:49,764","And I went to get them back, and she goes, ""You're not having them.""",0,0.0,,,,885.51,889.76
234,"00:14:49,847","00:14:53,184","And I went, ""But I... I always have them.""",1,1.3299999999999272,"#77, ","893.09, ","894.42, ",889.85,893.18
235,"00:14:54,185","00:14:57,230","And she went, ""You're getting fat.""",1,5.1299999999999955,"#78, ","899.41, ","904.54, ",894.18,897.23
236,"00:15:05,738","00:15:10,034",So I did my drop-the-mic moment. I picked up the Coco Pops and went...,2,2.769999999999982,"#79, #80, ","910.99, 914.31, ","912.9, 915.17, ",905.74,910.03
237,"00:15:14,330","00:15:16,499","And she snapped and went,",0,0.0,,,,914.33,916.5
238,"00:15:16,582","00:15:18,251","""Do you want me to lose this baby?""",0,0.0,,,,916.58,918.25
239,"00:15:18,334","00:15:21,129","And I went, ""Um, fuck, that was quick!",1,0.8299999999999272,"#81, ","921.98, ","922.81, ",918.33,921.13
